dict,L,k1,layers,is_verbal,n_subentries,subentry_categories,n_caus,n_pass,n_desid,n_intens,n_den,n_periphr,n_comp,max_depth,n_preverb_sub,preverbs,xref_out,is_root,root_signal,gana,pada,transitivity,causative,set,anit,vet
mw,171003,yaska,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171004,yasta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171018,yA,sub|xref,1,4,"caus,pass,desid,intens",1,1,1,1,0,0,0,1,,,1,0,,,,,,,,
mw,171026,yAta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171070,yAtrA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171071,yAtrA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171078,yAtrA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171100,yAtrika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171106,yAna,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
mw,171126,yApa,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171138,yApanIya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171171,yAmavatI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171175,yAma,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171179,yAmaka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171209,yAyAvara,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
mw,171217,yAvan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171218,yiyAsA,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
mw,171235,yAgasUtra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171236,yAc,sub,1,4,"caus,pass,desid,intens",1,1,1,1,0,0,0,1,,,0,0,,,,,,,,
mw,171241,yAcanA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171260,yAcYA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171272,yAj,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171277,yAjaka,sub|xref,1,1,caus,1,0,0,0,0,0,0,1,,,1,0,,,,,,,,
mw,171280,yAjana,sub,1,2,"caus,comp",1,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171282,yAjanIya,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171285,yAjayitf,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171291,yAjYa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171342,yAjuza,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171346,yAt,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171347,yAcCrezWa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171358,yAtayajjana,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171359,yAtya,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171372,yATA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171384,yAda,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171386,yAdaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171397,yAdo,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171404,yAdava,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171408,yAdavakoSa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171433,yAdfg,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171455,yAma,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171467,yAmya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171472,yAmyA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171487,yAmala,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171516,yAyajUka,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
mw,171525,yAva,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171579,yAvac,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171590,yAvaj,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171598,yAvad,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171642,yAvan,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171663,yAzwi,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171682,yu,sub|xref,1,3,"caus,pass,intens",1,1,0,1,0,0,0,1,,,1,0,,,,,,,,
mw,171683,yAvana,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171684,yAvayat,sub,1,2,"caus,comp",1,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171688,yuta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171694,yu,sub|xref,1,6,"caus,pass,desid,intens",2,1,2,1,0,0,0,1,,,1,0,,,,,,,,
mw,171695,yAvana,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,171699,yiyavizA,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
mw,171703,yuta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171717,yuti,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171730,yuC,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171731,yuj,sub,1,6,"caus,pass,desid,intens",1,3,1,1,0,0,0,1,,,0,0,,,,,,,,
mw,171733,yukta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171738,yukta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171745,yukta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171752,yuktA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171796,yukti,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171824,yuktimat,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,171866,yugapad,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171882,yugaSaram,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171926,yugma,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171962,yuj,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,171963,yuj,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172009,yut,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172012,yuD,sub|xref,1,7,"caus,pass,desid,intens",2,2,2,1,0,0,0,1,,,1,0,,,,,,,,
mw,172013,yut,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172015,yud,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172089,yuDA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172090,yuDAji,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172104,yuDi,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172122,yuyutsA,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
mw,172139,yup,sub|xref,1,2,"caus,intens",1,0,0,1,0,0,0,1,,,1,0,,,,,,,,
mw,172141,yupita,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172142,yopana,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172143,yoyupana,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
mw,172154,yuvA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172165,yuva,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172175,yuvamArin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172188,yuvati,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172212,yuzmat,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172214,yuzmad,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172222,yuzmA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172230,yuzmAka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172309,yUz,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172312,yUs,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172318,yevAza,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172333,yoga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172337,yoga,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172339,yoga,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172358,yoga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172373,yogakzema,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172603,yogAnta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172658,yogi,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172660,yogitA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172680,yogin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172711,yoginy,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172717,yogya,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172742,yojaka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172765,yojanaka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172772,yojayitavya,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,172782,yojita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172827,yoDya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172834,yoni,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172885,yonin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172888,yozaRA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172900,yozid,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172915,yOga,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,172930,yOgikarUQa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,172935,yOw,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173004,yOziRya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173007,yvAgulI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173028,raMh,sub|xref,1,2,"caus,intens",1,0,0,1,0,0,0,1,,,1,0,,,,,,,,
mw,173042,rArahARa,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
mw,173050,rakz,sub,1,3,"caus,desid,intens",1,0,1,1,0,0,0,1,,,0,0,,,,,,,,
mw,173053,rakza,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173058,rakza,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173060,rakzaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173064,rakzaka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173071,rakzaRa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173091,rakzA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173123,rakzi,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173141,rakzo,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173169,rakzohan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173178,rArakzARa,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
mw,173179,raK,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173182,raGu,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173223,raGuvaMSa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173239,raGusyada,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173260,raNK,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173263,raNG,sub|xref,1,1,caus,1,0,0,0,0,0,0,1,,,1,0,,,,,,,,
mw,173276,racana,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173280,racita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173283,racita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173285,racita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173307,raji,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173308,rajizWa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173312,rajju,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173342,raYj,sub,1,4,"caus,pass,desid,intens",1,1,1,1,0,0,0,1,,,0,0,,,,,,,,
mw,173345,rakta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173346,rakta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173744,rakti,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173860,raja,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,173866,raja,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173873,rajaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,173960,rajayitrI,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,173963,rajas,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174000,rajita,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,174002,rajo,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,174033,raYjana,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174062,raYjinI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174063,raw,sub,1,2,"caus,intens",1,0,0,1,0,0,0,1,,,0,0,,,,,,,,
mw,174071,raW,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174075,raR,sub|xref,1,3,"caus,intens",2,0,0,1,0,0,0,1,,,1,0,,,,,,,,
mw,174127,raRarasika,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,174196,raRvita,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174197,raR,sub,1,3,"caus,desid,intens",1,0,1,1,0,0,0,1,,,0,0,,,,,,,,
mw,174210,raRqa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174222,raRv,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174226,ratU,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174231,ratna,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174429,ratnahavis,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174430,ratnahasta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174660,raTaspati,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174699,raTAraTi,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174786,raTa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174800,radana,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,174809,raD,sub|xref,1,3,"caus,desid,intens",1,0,1,1,0,0,0,1,,,1,0,,,,,,,,
mw,174825,ranDas,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174842,ranDra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174843,ranDra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174860,rap,sub|xref,1,1,intens,0,0,0,1,0,0,0,1,,,1,0,,,,,,,,
mw,174862,rapas,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174867,raP,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174870,raB,sub|xref,1,5,"caus,pass,desid,intens,comp",1,1,1,1,0,0,1,1,,,3,0,,,,,,,,
mw,174882,raBasa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,174921,ramBAvrata,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,174927,ripsu,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
mw,174928,ram,sub,1,6,"caus,desid,intens",3,0,2,1,0,0,0,1,,,0,0,,,,,,,,
mw,174930,rata,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,174975,rati,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175029,ratimadA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175086,rama,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175097,ramaRa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175106,ramaRa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175177,ramita,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,175212,ramra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175238,ramP,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175239,ramb,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175240,ramb,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175250,ray,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175253,raya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175276,rayivat,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175288,rayyAvawwa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175297,rarP,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175410,ravisaMjYaka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175433,raSanAkalApa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175440,raSana,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175443,raSmi,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175468,raSmirAja,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175474,raSman,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175478,ras,sub,1,3,"caus,desid,intens",1,0,1,1,0,0,0,1,,,0,0,,,,,,,,
mw,175485,ras,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
mw,175500,rasa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175511,rasa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175565,rasajYa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175566,rasajYa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175571,rasajYatA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175658,rasaratna,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175817,rasollAsa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175842,rasA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175876,rasika,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175880,rasika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175900,rasikA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175905,rasikA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175920,rasuna,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,175925,rah,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,175933,rahaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175992,rahita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,175998,rahI,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176002,raho,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176039,rAta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176048,rAvan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176051,rAkiRI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176079,rAkzasI,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176087,rAK,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176089,rAga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176092,rAga,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176161,rAgazAqava,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176179,rAgi,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176181,rAgitA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176185,rAgin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176194,rAG,sub|xref,1,1,caus,1,0,0,0,0,0,0,1,,,1,0,,,,,,,,
mw,176246,rAj,sub|xref,1,3,"caus,desid,intens",1,0,1,1,0,0,0,1,,,2,0,,,,,,,,
mw,176249,rAja,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176324,rAjacakra,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,176394,rAjaDustUraka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176566,rAjayoga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176591,rAjarzi,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176795,rAjAvarta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176834,rAjan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,176866,rAjita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,176878,rAjya,sub,1,3,"caus,comp",1,0,0,0,0,0,2,1,,,0,0,,,,,,,,
mw,176960,rAji,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177006,rAjju,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177014,rAWa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177020,rAQa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177024,rARa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177029,rARikA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177047,rAtula,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177117,rAtra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177118,rAtraka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177122,rAtrika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177124,rAtrI,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177131,rAtry,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177140,rATa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177151,rATa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177153,rAD,sub|xref,1,7,"caus,pass,desid,intens",2,2,2,1,0,0,0,1,,,2,0,,,,,,,,
mw,177186,rADA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177188,rADA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177202,rADAjanmAzwamI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177211,rADABedin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177229,rADAveDin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177230,rADAveDin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177241,rADi,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177249,rADo,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177264,rAma,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177277,rAmA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177428,rAmanAma,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177533,rAmasaras,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177629,rAmaka,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,177713,rAyaBAwI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177722,rAvaRa,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,177744,rAvita,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
mw,177776,rASika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177777,rASI,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177785,rASy,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,177841,rAzwrIya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177844,rAs,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
mw,177846,rAsa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177885,rAsnA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177899,rAhu,xref,,,,,,,,,,,,,,2,0,,,,,,,,
mw,177945,ri,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,177953,riK,xref,,,,,,,,,,,,,,2,0,,,,,,,,
mw,177968,riNg,sub|xref,1,1,caus,1,0,0,0,0,0,0,1,,,1,0,,,,,,,,
mw,177975,ric,sub,1,5,"caus,pass,desid,intens",1,2,1,1,0,0,0,1,,,0,0,,,,,,,,
mw,178000,riktI,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
mw,178032,riwi,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,178040,rip,xref,,,,,,,,,,,,,,2,0,,,,,,,,
mw,178088,riP,sub|xref,1,1,pass,0,1,0,0,0,0,0,1,,,2,0,,,,,,,,
mw,178094,rePa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,178101,rePas,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,178104,riBvan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,178109,reBA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
mw,178117,rimP,xref,,,,,,,,,,,,,,1,0,,,,,,,,
