dict,L,k1,root_signal,dhatupatha_source,gana,pada,transitivity,causative,set,anit,vet,anubandhas,gloss_snippet
krm,181,kasa,annotation,(annotation-only),adadi,,sakarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1024. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,182,kasi,annotation,(annotation-only),adadi,,sakarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1024. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,183,kAkzi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-667. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,184,kAci,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-170. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,185,kAla,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1881. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,186,kASf,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-647. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,187,kASf,annotation,(annotation-only),divadi,,sakarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1162. <s>saka</s>. <s>sew</s>. <s>Atma</s
krm,188,kAsf,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-62. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,190,kiwa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-301. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,191,kiwa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-319. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,192,kita,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-993. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,193,kila,annotation,(annotation-only),tudadi,parasmaipada,sakarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1353. <s>saka</s>. <s>sew</s>. <s>para</s
krm,194,kIwa,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1641. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,195,kIla,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-524. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,197,kuka,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-91. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,200,kuca,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-184. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,201,kuca,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-857. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,202,kuca,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1368<s>-aka</s>. <s>sew</s>. <s>para</s>.
krm,203,kuju,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-199. <s>saka</s>. <s>sew-para</s>.) <div n=
krm,204,kuwa,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1366. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,205,kuwa,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1699. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,206,kuwumba,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1679. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,207,kuwwa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1558. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,208,kuwwa,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1703. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,209,kuWi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-342. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,210,kuWi,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1584. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,211,kuqa,both,dhatupatha,tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1383. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,212,kuqi,both,dhatupatha,bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-322. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,213,kuqi,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-270. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,214,kuqi,both,dhatupatha,curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1583. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,215,kuRa,both,dhatupatha,tudadi,parasmaipada,sakarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1335. <s>saka</s>. <s>sew</s>. <s>para</s
krm,216,kuRa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1894. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,217,kutsa,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1698. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,218,kuTa,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1118. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,219,kuTa,annotation,(annotation-only),kryadi,parasmaipada,akarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1514. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,220,kuTi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-43. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,221,kudri,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1539. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,222,kunca,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-185. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,223,kunTa,annotation,(annotation-only),kryadi,parasmaipada,sakarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1514. <s>saka</s>. <s>sew</s>. <s>para</s
krm,224,kupa,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1233. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,225,kupa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1780. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,226,kubi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-426. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,227,kubi,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1656<s>-saka</s>. <s>sew</s>. <s>uBa</s>.)
krm,228,kumAra,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1878. <s>aka</s>. <s>sew</s>. <s>uBa</s>.
krm,229,kura,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1341. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,230,kurda,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-21. <s>aka</s>. <s>sew</s>. <s>Atma</s>.) <
krm,231,kula,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-842. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,232,kuSi,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1766. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,233,kuza,annotation,(annotation-only),kryadi,parasmaipada,sakarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1518. <s>saka</s>. <s>sew</s>. <s>para</s
krm,234,kusa,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1218. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,235,kusi,both,dhatupatha,curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1764. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,236,kusma,both,dhatupatha,curadi,atmanepada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1712. <s>aka</s>. <s>sew</s>. <s>Atma</s>.
krm,237,kuha,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1901. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,238,kUN,annotation,(annotation-only),tudadi,,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1401. <s>aka</s>. <s>sew</s>. <s>Atma</s>
krm,239,kUja,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-223. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,240,kUwa,annotation,(annotation-only),curadi,,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1702. <s>aka</s>. <s>sew</s>. <s>Atma</s>.
krm,241,kUwa,annotation,(annotation-only),curadi,,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1891. <s>aka</s>. <s>sew-aBa</s>.) <div n=
krm,242,kURa,both,dhatupatha,curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1689. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,243,kURa,both,dhatupatha,curadi,ubhayapada,akarmaka,0,1,0,0,,"(X<s>-curAdiH</s>-1896<s>-aka, sew</s>. <s>uBa</s>.) <div n="
krm,244,kUla,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-525. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,247,kfqa,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1382. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,248,kftI,both,dhatupatha,tudadi,parasmaipada,sakarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1435. <s>saka</s>. <s>sew</s>. <s>para</s
krm,249,kftI,annotation,(annotation-only),rudhadi,parasmaipada,sakarmaka,0,1,0,0,,(VII<s>-ruDAdiH</s>-1447. <s>saka</s>. <s>sew</s>. <s>para</
krm,250,kfpa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,1,1,0,0,,(X<s>-curAdiH</s>-1749. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,251,kfpa,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1870. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,252,kfpU,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,1,,(I<s>-BvAdiH</s>-762<s>-aka</s>. <s>vew</s>. <s>Atma</s>.) <
krm,253,kfvi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-598. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,254,kfSa,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1227. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,255,kfza,citation,dhatupatha,bhvadi,parasmaipada,sakarmaka,0,0,0,0,,(I<s>-BvAdiH</s>-990. <s>saka</s>. <s>ani</s>. <s>para</s>.)
krm,256,kfza,citation,dhatupatha,tudadi,ubhayapada,sakarmaka,0,0,0,0,,(VI<s>-tudAdiH</s>-1286. <s>saka</s>. <s>ani</s>. <s>uBa</s>
krm,257,kF,both,dhatupatha,tudadi,parasmaipada,sakarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1409. <s>saka</s>. <s>sew</s>. <s>para</s
krm,258,kFY,annotation,(annotation-only),kryadi,ubhayapada,sakarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1485. <s>saka</s>. <s>sew</s>. <s>uBa</s>
krm,258.1,kF,annotation,(annotation-only),kryadi,parasmaipada,sakarmaka,0,1,0,0,,(XI<s>-kryAdiH</s>-1496. <s>saka</s>. <s>sew</s>. <s>para</s
krm,259,kFta,both,dhatupatha,curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1654. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,260,keta,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1892. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,261,kepf,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-368. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,262,kelf,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-537. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,264,knaTa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-800. <s>saka</s>. <s>sew</s>. <s>para</s>.
krm,265,knasu,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1113. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,266,knUY,annotation,(annotation-only),,,,0,1,0,0,,(IX<s>-kyAdiH</s>-1480. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,267,knUyI,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-485. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,268,kmara,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-555. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,269,kraTa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-801. <s>saka</s>. <s>sew</s>. <s>para</s>.
krm,269.1,kradi,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-773. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,270,kradi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-71<s>-[</s>773<s>] saka</s>. <s>sew</s>. <s
krm,271,kranda,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1728. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,272,krapa,both,dhatupatha,bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-771. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,273,kramu,both,dhatupatha,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-473. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,274,krIY,citation,dhatupatha,kryadi,ubhayapada,sakarmaka,0,0,0,0,,(IX<s>-kryAdiH</s>-1473. <s>saka</s>. <s>ani</s>. <s>uBa</s>
krm,275,krIqf,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-350. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,276,kruqa,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1394. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,278,krunca,both,kavikalpadruma,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-186. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,280,klaTa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-802. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,281,kladi,annotation,(annotation-only),bhvadi,atmanepada,,0,1,0,0,,(I<s>-BvAdiH</s>-72. (774.) <s>saka</s>. <s>sew</s>. <s>para
krm,282,klapa,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1659. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,283,klamu,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH-aka</s>. <s>sew</s>. <s>para</s>.) <s>SamAdiH
krm,284,klidi,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-15. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,285,klidi,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-73. <s>aka</s>. <s>sew</s>. <s>para</s>.) <
krm,286,klidU,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1242. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,287,kliSa,annotation,(annotation-only),divadi,,akarmaka,0,1,0,1,,(IV<s>-divAdiH</s>-1161. <s>aka</s>. <s>sew</s>. <s>Atma</s>
krm,289,klIbf,annotation,(annotation-only),bhvadi,atmanepada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-381. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,291,klevf,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-506. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,292,kleSa,both,kavikalpadruma,bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-607. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,293,kvaRa,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-450. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,294,kvaTe,both,dhatupatha,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-846. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,295,kzaji,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-769. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,296,kzaRu,both,dhatupatha,tanadi,ubhayapada,sakarmaka,0,1,0,0,,(VIII<s>-tanAdiH</s>-1465. <s>saka</s>. <s>sew</s>. <s>uBa</
krm,297,kzapi,both,dhatupatha,curadi,ubhayapada,akarmaka,1,1,0,0,,(X<s>-curAdiH</s>-1621. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,299,kzamUz,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-442. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,300,kzara,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-851. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,301,kzala,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1597. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,305,kziRu,annotation,(annotation-only),tanadi,ubhayapada,sakarmaka,0,1,0,0,,(VIII<s>-tanAdiH</s>-1466. <s>saka</s>. <s>sew</s>. <s>uBa</
krm,306,kzipa,citation,dhatupatha,divadi,parasmaipada,sakarmaka,1,0,0,0,,(IV<s>-divAdiH</s>-1121. <s>saka</s>. <s>ani</s>. <s>para</s
krm,308,kzipa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,1,1,0,0,,(X<s>-curAdiH</s>-1941. <s>saka</s>. <s>sew</s>. <s>uBa) ada
krm,309,kzIja,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-237. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,310,kzIbf,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s> 382. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,311,kzIvu,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-567. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,313,kzu,both,dhatupatha,adadi,parasmaipada,akarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1036. <s>aka</s>. <s>sew</s>. <s>para</s>.
krm,316,kzuBa,both,dhatupatha,bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-751. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,317,kzuBa,annotation,(annotation-only),divadi,parasmaipada,sakarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1239. <s>saka</s>. <s>sew</s>. <s>para</s
krm,318,kzuBa,annotation,(annotation-only),kryadi,parasmaipada,sakarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1519. <s>saka</s>. <s>sew</s>. <s>para</s
krm,319,kzura,annotation,(annotation-only),tudadi,parasmaipada,sakarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1344. <s>saka</s>. <s>sew</s>. <s>para</s
krm,320,kzevu,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-568. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,322,kzowa,both,dhatupatha,curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1876. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,323,kzRu,annotation,(annotation-only),adadi,parasmaipada,akarmaka,0,1,0,0,,(II<s>-adAdiH</s>. 1037. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,324,kzmAyI,both,dhatupatha,bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-486. <s>saka</s>. <s>sew</s>. <s>Atma</s>.
krm,325,kzmIla,both,dhatupatha,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>. 520. <s>saka</s>. <s>sew</s>. <s>para</s>.
krm,326,kzvidA,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-744. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,327,kzvidA,annotation,(annotation-only),divadi,parasmaipada,sakarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1244. <s>saka</s>. <s>sew</s>. <s>para</s
krm,328,kzvelf,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-539. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,329,Kaca,annotation,(annotation-only),,,,0,1,0,0,,(IX<s>-kyAdiH</s>-1531. <s>aka</s>. <s>sew</s>. <s>para</s>.
krm,330,KakKa,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-88. <s>aka</s>. <s>sew</s>. <s>para</s>.) <
krm,331,Kaja,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s> 232. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,332,Kaji,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-233. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,333,Kawa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-309. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,334,Kawwa,both,dhatupatha,curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1633. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,335,Kaqa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1580. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,336,Kaqi,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-283. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,337,Kaqi,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1581. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,338,Kada,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-50. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,339,Kanu,both,dhatupatha,bhvadi,ubhayapada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-878. <s>saka</s>. <s>sew</s>. <s>uBa</s>.)
krm,340,Karja,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-229. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,341,Karda,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-60. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,342,Karba,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-421. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,343,Karva,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-582. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,344,Kala,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-545. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,345,Kava,annotation,(annotation-only),kryadi,parasmaipada,akarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1531. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,346,Kaza,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-686. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,347,KAdf,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-49. <s>saka</s>. <s>sew</s>. <s>para</s>.)
