dict,L,k1,is_verbal,n_subentries,subentry_categories,n_caus,n_pass,n_desid,n_intens,n_den,n_periphr,n_comp,n_dash_segments,max_depth,total_chars_subentries
ap90,27256,vyapeta,0,1,comp,0,0,0,0,0,0,1,0,1,94
ap90,27291,vyavasTA,1,1,caus,1,0,0,0,0,0,0,0,1,290
ap90,27317,vyasanin,0,1,comp,0,0,0,0,0,0,1,0,1,135
ap90,27323,vyAkulayati,0,1,den,0,0,0,0,1,0,0,0,1,57
ap90,27346,vyAGraH,0,1,comp,0,0,0,0,0,0,1,0,1,582
ap90,27367,vyApin,0,1,comp,0,0,0,0,0,0,1,0,1,222
ap90,27372,vyApad,1,1,caus,1,0,0,0,0,0,0,0,1,70
ap90,27379,vyApf,1,1,caus,1,0,0,0,0,0,0,0,1,699
ap90,27410,vyAvft,1,1,caus,1,0,0,0,0,0,0,0,1,560
ap90,27436,vyutTA,1,1,caus,1,0,0,0,0,0,0,0,1,71
ap90,27438,vyutpad,1,1,caus,1,0,0,0,0,0,0,0,1,141
ap90,27460,vye,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,128
ap90,27473,vratayati,0,1,den,0,0,0,0,1,0,0,0,1,116
ap90,27478,vraSc,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,186
ap90,27495,vlI,1,1,caus,1,0,0,0,0,0,0,0,1,131
ap90,27500,SaMs,1,1,pass,0,1,0,0,0,0,0,0,1,946
ap90,27505,SaMsin,0,1,comp,0,0,0,0,0,0,1,0,1,596
ap90,27507,Sak,1,2,"pass,desid",0,1,1,0,0,0,0,0,1,436
ap90,27543,SaMk,1,1,caus,1,0,0,0,0,0,0,0,1,39
ap90,27551,SaMkuH,0,1,comp,0,0,0,0,0,0,1,0,1,1052
ap90,27577,SataM,0,1,comp,0,0,0,0,0,0,1,0,1,6346
ap90,27593,Sad,1,1,caus,1,0,0,0,0,0,0,0,1,433
ap90,27604,Sap,1,1,caus,1,0,0,0,0,0,0,0,1,284
ap90,27616,SabdAyate,0,1,den,0,0,0,0,1,0,0,0,1,372
ap90,27619,Sam,1,1,caus,1,0,0,0,0,0,0,0,1,1074
ap90,27642,Saya,0,1,comp,0,0,0,0,0,0,1,0,1,331
ap90,27730,SaSvat,0,1,comp,0,0,0,0,0,0,1,0,1,110
ap90,27861,SArdUlaH,0,1,comp,0,0,0,0,0,0,1,0,1,392
ap90,27874,SAlin,0,1,comp,0,0,0,0,0,0,1,0,1,305
ap90,27902,SAsanaM,0,1,comp,0,0,0,0,0,0,1,0,1,530
ap90,27908,SAstraM,0,1,comp,0,0,0,0,0,0,1,0,1,2918
ap90,27956,SiTilayati,0,1,den,0,0,0,0,1,0,0,0,1,314
ap90,27957,SiTilAyate,0,1,den,0,0,0,0,1,0,0,0,1,74
ap90,27974,Siras,0,1,comp,0,0,0,0,0,0,1,0,1,2039
ap90,28011,Siz,1,1,caus,1,0,0,0,0,0,0,0,1,48
ap90,28016,SI,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,687
ap90,28022,SIGrAyate,0,1,den,0,0,0,0,1,0,0,0,1,77
ap90,28049,SIlaH,0,1,comp,0,0,0,0,0,0,1,0,1,1433
ap90,28076,SucIyati,0,1,den,0,0,0,0,1,0,0,0,1,100
ap90,28092,SuD,1,1,caus,1,0,0,0,0,0,0,0,1,368
ap90,28106,SuB,1,1,caus,1,0,0,0,0,0,0,0,1,108
ap90,28129,Suz,1,1,caus,1,0,0,0,0,0,0,0,1,415
ap90,28153,SUnya,0,1,comp,0,0,0,0,0,0,1,0,1,1131
ap90,28199,SF,1,2,pass,0,2,0,0,0,0,0,0,1,287
ap90,28200,SeKaraH,0,1,comp,0,0,0,0,0,0,1,0,1,85
ap90,28210,Seza,0,1,comp,0,0,0,0,0,0,1,0,1,2276
ap90,28241,So,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,172
ap90,28287,SOMqa,0,1,comp,0,0,0,0,0,0,1,0,1,46
ap90,28332,SyAmAyate,0,1,den,0,0,0,0,1,0,0,0,1,173
ap90,28360,Sram,1,1,caus,1,0,0,0,0,0,0,0,1,69
ap90,28363,SramaRAyate,0,1,den,0,0,0,0,1,0,0,0,1,64
ap90,28371,Sravasyati,0,1,den,0,0,0,0,1,0,0,0,1,129
ap90,28374,SrA,1,1,caus,1,0,0,0,0,0,0,0,1,120
ap90,28392,Sri,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,972
ap90,28402,Sru,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,614
ap90,28462,Slokayati,0,1,den,0,0,0,0,1,0,0,0,1,58
ap90,28483,Svas,1,1,caus,1,0,0,0,0,0,0,0,1,65
ap90,28488,Svas,0,1,comp,0,0,0,0,0,0,1,0,1,477
ap90,28568,saMyuj,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,722
ap90,28579,saMraMj,1,1,caus,1,0,0,0,0,0,0,0,1,76
ap90,28586,saMrAD,1,1,caus,1,0,0,0,0,0,0,0,1,142
ap90,28610,saMluq,1,1,caus,1,0,0,0,0,0,0,0,1,125
ap90,28614,saMvad,1,1,caus,1,0,0,0,0,0,0,0,1,201
ap90,28624,saMvas,1,1,caus,1,0,0,0,0,0,0,0,1,62
ap90,28627,saMvah,1,1,caus,1,0,0,0,0,0,0,0,1,270
ap90,28637,saMvid,1,1,caus,1,0,0,0,0,0,0,0,1,151
ap90,28658,saMvf,1,1,caus,1,0,0,0,0,0,0,0,1,91
ap90,28665,saMvft,1,1,caus,1,0,0,0,0,0,0,0,1,150
ap90,28672,saMvfD,1,1,caus,1,0,0,0,0,0,0,0,1,143
ap90,28684,saMSam,1,1,caus,1,0,0,0,0,0,0,0,1,115
ap90,28692,saMSuD,1,1,caus,1,0,0,0,0,0,0,0,1,237
ap90,28699,saMSrayaH,0,1,comp,0,0,0,0,0,0,1,0,1,1043
ap90,28701,saMSru,1,1,caus,1,0,0,0,0,0,0,0,1,43
ap90,28705,saMSliz,1,1,caus,1,0,0,0,0,0,0,0,1,51
ap90,28710,saMsaMj,1,1,pass,0,1,0,0,0,0,0,0,1,110
ap90,28716,saMsAD,1,1,caus,1,0,0,0,0,0,0,0,1,326
ap90,28722,saMsf,1,1,caus,1,0,0,0,0,0,0,0,1,194
ap90,28746,saMstaMB,1,1,caus,1,0,0,0,0,0,0,0,1,480
ap90,28759,saMsTA,1,1,caus,1,0,0,0,0,0,0,0,1,227
ap90,28760,saMsTa,0,1,comp,0,0,0,0,0,0,1,0,1,534
ap90,28775,saMsmf,1,1,caus,1,0,0,0,0,0,0,0,1,152
ap90,28828,sakTi,0,1,comp,0,0,0,0,0,0,1,0,1,217
ap90,28831,saKi,0,1,comp,0,0,0,0,0,0,1,0,1,183
ap90,28833,saKIyati,0,1,den,0,0,0,0,1,0,0,0,1,48
ap90,28855,saMkASa,0,1,comp,0,0,0,0,0,0,1,0,1,128
ap90,28857,saMkuc,1,1,caus,1,0,0,0,0,0,0,0,1,38
ap90,28873,saMkxp,1,1,caus,1,0,0,0,0,0,0,0,1,331
ap90,28879,saMketayati,0,1,den,0,0,0,0,1,0,0,0,1,206
ap90,28882,saMkram,1,1,caus,1,0,0,0,0,0,0,0,1,414
ap90,28899,saMkzuB,1,1,caus,1,0,0,0,0,0,0,0,1,37
ap90,28903,saMKyaka,0,1,comp,0,0,0,0,0,0,1,0,1,114
ap90,28911,saMgam,1,1,caus,1,0,0,0,0,0,0,0,1,270
ap90,28937,saMGaw,1,1,caus,1,0,0,0,0,0,0,0,1,127
ap90,28979,saMcar,1,1,caus,1,0,0,0,0,0,0,0,1,349
ap90,29009,saMj,1,1,pass,0,1,0,0,0,0,0,0,1,94
ap90,29010,saMjan,1,1,caus,1,0,0,0,0,0,0,0,1,46
ap90,29012,saMjAta,0,1,comp,0,0,0,0,0,0,1,0,1,183
ap90,29018,saMjIv,1,1,caus,1,0,0,0,0,0,0,0,1,101
ap90,29020,saMjYA,1,1,caus,1,0,0,0,0,0,0,0,1,337
ap90,29024,saMjYA,0,1,comp,0,0,0,0,0,0,1,0,1,1784
ap90,29058,satrAyate,0,1,den,0,0,0,0,1,0,0,0,1,75
ap90,29070,satyAkf,0,1,den,0,0,0,0,1,0,0,0,1,59
ap90,29078,sad,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,233
ap90,29105,san,1,2,"pass,desid",0,1,1,0,0,0,0,0,1,296
ap90,29114,sanATa,0,1,comp,0,0,0,0,0,0,1,0,1,260
ap90,29132,saMtap,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,591
ap90,29144,saMtuz,1,1,caus,1,0,0,0,0,0,0,0,1,111
ap90,29151,saMtyaj,1,1,caus,1,0,0,0,0,0,0,0,1,43
ap90,29154,saMtras,1,1,caus,1,0,0,0,0,0,0,0,1,60
ap90,29172,saMdih,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,448
ap90,29177,saMdIp,1,1,caus,1,0,0,0,0,0,0,0,1,96
ap90,29180,saMduz,1,1,caus,1,0,0,0,0,0,0,0,1,162
ap90,29186,saMdfS,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,236
ap90,29204,saMDukz,1,1,caus,1,0,0,0,0,0,0,0,1,235
ap90,29213,saMnam,1,1,caus,1,0,0,0,0,0,0,0,1,118
ap90,29226,saMniDA,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,115
ap90,29229,saMnipat,1,1,caus,1,0,0,0,0,0,0,0,1,115
ap90,29233,saMniBa,0,1,comp,0,0,0,0,0,0,1,0,1,37
ap90,29238,saMniviS,1,1,caus,1,0,0,0,0,0,0,0,1,440
ap90,29241,saMnivft,1,1,caus,1,0,0,0,0,0,0,0,1,144
ap90,29294,sam,0,1,comp,0,0,0,0,0,0,1,0,1,241
ap90,29295,sama,0,1,comp,0,0,0,0,0,0,1,0,1,5292
ap90,29345,samavasTA,1,1,caus,1,0,0,0,0,0,0,0,1,61
ap90,29355,samas,1,1,pass,0,1,0,0,0,0,0,0,1,185
ap90,29380,samAjYA,1,1,caus,1,0,0,0,0,0,0,0,1,36
ap90,29393,samAnayati,0,1,den,0,0,0,0,1,0,0,0,1,51
ap90,29423,samAruh,1,1,caus,1,0,0,0,0,0,0,0,1,245
ap90,29436,samAviS,1,1,caus,1,0,0,0,0,0,0,0,1,226
ap90,29448,samASvas,1,1,caus,1,0,0,0,0,0,0,0,1,50
ap90,29479,samiMD,1,1,pass,0,1,0,0,0,0,0,0,1,40
ap90,29489,samIyate,0,1,den,0,0,0,0,1,0,0,0,1,176
ap90,29503,samIr,1,1,caus,1,0,0,0,0,0,0,0,1,383
ap90,29527,samutTA,1,1,caus,1,0,0,0,0,0,0,0,1,90
ap90,29528,samutTa,0,1,comp,0,0,0,0,0,0,1,0,1,164
ap90,29535,samutpad,1,1,caus,1,0,0,0,0,0,0,0,1,44
ap90,29552,samudIr,1,1,caus,1,0,0,0,0,0,0,0,1,137
ap90,29578,samunnam,1,1,caus,1,0,0,0,0,0,0,0,1,45
ap90,29609,samf,1,1,caus,1,0,0,0,0,0,0,0,1,217
ap90,29610,samfD,1,1,pass,0,1,0,0,0,0,0,0,1,165
ap90,29615,sameD,1,1,caus,1,0,0,0,0,0,0,0,1,223
ap90,29617,saMpat,1,1,caus,1,0,0,0,0,0,0,0,1,143
ap90,29621,saMpad,1,1,caus,1,0,0,0,0,0,0,0,1,423
ap90,29652,saMpratipad,1,1,caus,1,0,0,0,0,0,0,0,1,35
ap90,29677,saMprayuj,1,1,caus,1,0,0,0,0,0,0,0,1,99
ap90,29683,saMpraviS,1,1,caus,1,0,0,0,0,0,0,0,1,42
ap90,29685,saMpravft,1,1,caus,1,0,0,0,0,0,0,0,1,95
ap90,29701,saMprez,1,1,caus,1,0,0,0,0,0,0,0,1,210
ap90,29704,saMplu,1,1,caus,1,0,0,0,0,0,0,0,1,60
ap90,29711,saMbaMD,1,1,pass,0,1,0,0,0,0,0,0,1,132
ap90,29721,saMbuD,1,1,caus,1,0,0,0,0,0,0,0,1,303
ap90,29733,saMBAz,1,1,caus,1,0,0,0,0,0,0,0,1,76
ap90,29746,saMBU,1,3,"caus,pass",2,1,0,0,0,0,0,0,1,807
ap90,29747,saMBavaH,0,1,comp,0,0,0,0,0,0,1,0,1,602
ap90,29758,saMBram,1,1,caus,1,0,0,0,0,0,0,0,1,39
ap90,29761,saMmad,1,1,caus,1,0,0,0,0,0,0,0,1,139
ap90,29765,saMman,1,1,caus,1,0,0,0,0,0,0,0,1,114
ap90,29780,saMmIl,1,1,caus,1,0,0,0,0,0,0,0,1,280
ap90,29784,saMmurcC,1,1,caus,1,0,0,0,0,0,0,0,1,69
ap90,29786,saMmuh,1,1,caus,1,0,0,0,0,0,0,0,1,58
ap90,29797,saMmfd,1,1,caus,1,0,0,0,0,0,0,0,1,77
ap90,29864,sarva,0,1,comp,0,0,0,0,0,0,1,0,1,5316
ap90,29903,saviSeza,0,1,comp,0,0,0,0,0,0,1,0,1,57
ap90,29936,sah,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,272
ap90,29991,sAkzAt,0,1,comp,0,0,0,0,0,0,1,0,1,626
ap90,30037,sAD,1,1,caus,1,0,0,0,0,0,0,0,1,1037
ap90,30095,sApekza,0,1,comp,0,0,0,0,0,0,1,0,1,17
ap90,30150,sAra,0,1,comp,0,0,0,0,0,0,1,0,1,2152
ap90,30261,siMhaH,0,1,comp,0,0,0,0,0,0,1,0,1,1610
ap90,30276,sic,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,137
ap90,30288,siD,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,1214
ap90,30315,simisimAyate,0,1,den,0,0,0,0,1,0,0,0,1,70
ap90,30339,sImaMtayati,0,1,den,0,0,0,0,1,0,0,0,1,172
ap90,30352,su,1,1,desid,0,0,1,0,0,0,0,0,1,99
ap90,30354,suK,0,1,den,0,0,0,0,1,0,0,0,1,30
ap90,30355,suKa,0,1,comp,0,0,0,0,0,0,1,0,1,3659
ap90,30357,suKayati,0,1,den,0,0,0,0,1,0,0,0,1,109
ap90,30359,suKAyate,0,1,den,0,0,0,0,1,0,0,0,1,136
ap90,30373,sutIyati,0,1,den,0,0,0,0,1,0,0,0,1,89
ap90,30418,sU,0,1,comp,0,0,0,0,0,0,1,0,1,105
ap90,30483,sf,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,475
ap90,30499,sfj,1,1,desid,0,0,1,0,0,0,0,0,1,56
ap90,30511,sfp,1,1,desid,0,0,1,0,0,0,0,0,1,117
ap90,30543,sev,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,1318
ap90,30575,so,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,276
ap90,30604,somaH,0,1,comp,0,0,0,0,0,0,1,0,1,3307
ap90,30708,skaMd,1,1,caus,1,0,0,0,0,0,0,0,1,347
ap90,30718,skaMB,1,1,caus,1,0,0,0,0,0,0,0,1,71
ap90,30728,sKal,1,1,caus,1,0,0,0,0,0,0,0,1,283
ap90,30751,staMB,1,1,caus,1,0,0,0,0,0,0,0,1,161
ap90,30775,stu,1,1,desid,0,0,1,0,0,0,0,0,1,436
ap90,30788,stf,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,653
ap90,30793,stF,1,1,desid,0,0,1,0,0,0,0,0,1,91
ap90,30794,sten,0,1,den,0,0,0,0,1,0,0,0,1,82
ap90,30813,stomayati,0,1,den,0,0,0,0,1,0,0,0,1,43
ap90,30826,sTag,1,1,caus,1,0,0,0,0,0,0,0,1,365
ap90,30846,sTA,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,2713
ap90,30847,sTa,0,1,comp,0,0,0,0,0,0,1,0,1,183
ap90,30863,sTAyin,0,1,comp,0,0,0,0,0,0,1,0,1,1182
ap90,30890,sTUlayati,0,1,den,0,0,0,0,1,0,0,0,1,69
ap90,30904,snA,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,617
ap90,30917,snih,1,1,caus,1,0,0,0,0,0,0,0,1,173
ap90,30956,spazwayati,0,1,den,0,0,0,0,1,0,0,0,1,61
ap90,30958,spfS,1,2,"caus,pass",1,1,0,0,0,0,0,0,1,220
ap90,30959,spfS,0,1,comp,0,0,0,0,0,0,1,0,1,124
ap90,30984,sPAl,1,1,caus,1,0,0,0,0,0,0,0,1,66
ap90,30989,sPAy,1,1,caus,1,0,0,0,0,0,0,0,1,312
ap90,31002,sPuw,1,1,caus,1,0,0,0,0,0,0,0,1,305
ap90,31013,sPur,1,1,caus,1,0,0,0,0,0,0,0,1,286
ap90,31049,smi,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,217
ap90,31055,smf,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,1813
ap90,31059,syaMd,1,1,desid,0,0,1,0,0,0,0,0,1,403
ap90,31079,sraMs,1,1,caus,1,0,0,0,0,0,0,0,1,194
ap90,31088,srajayati,0,1,den,0,0,0,0,1,0,0,0,1,53
ap90,31105,sru,1,1,caus,1,0,0,0,0,0,0,0,1,200
ap90,31106,srut,0,1,comp,0,0,0,0,0,0,1,0,1,150
ap90,31121,sva,0,2,"den,comp",0,0,0,0,1,0,1,0,1,9630
ap90,31132,svad,1,1,caus,1,0,0,0,0,0,0,0,1,106
ap90,31137,svan,1,1,caus,1,0,0,0,0,0,0,0,1,128
ap90,31142,svap,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,719
ap90,31210,svid,1,1,caus,1,0,0,0,0,0,0,0,1,111
ap90,31216,svf,1,1,desid,0,0,1,0,0,0,0,0,1,250
ap90,31248,had,1,1,desid,0,0,1,0,0,0,0,0,1,35
ap90,31251,han,1,4,"caus,pass,desid",2,1,1,0,0,0,0,0,1,1918
ap90,31252,hata,0,1,comp,0,0,0,0,0,0,1,0,1,1514
ap90,31253,hataka,0,1,comp,0,0,0,0,0,0,1,0,1,226
ap90,31257,han,0,1,comp,0,0,0,0,0,0,1,0,1,73
ap90,31330,has,1,1,caus,1,0,0,0,0,0,0,0,1,74
ap90,31338,hastaH,0,1,comp,0,0,0,0,0,0,1,0,1,2977
ap90,31352,hA,1,5,"caus,pass,desid",1,2,2,0,0,0,0,0,1,2440
ap90,31398,hi,1,2,"caus,desid",1,0,1,0,0,0,0,0,1,334
ap90,31454,hIna,0,1,comp,0,0,0,0,0,0,1,0,1,1649
ap90,31462,hu,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,496
ap90,31486,hf,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,2525
ap90,31487,hft,0,1,comp,0,0,0,0,0,0,1,0,1,106
ap90,31490,hfRIyate,0,1,den,0,0,0,0,1,0,0,0,1,305
ap90,31499,hfz,1,1,caus,1,0,0,0,0,0,0,0,1,102
ap90,31512,hetuH,0,1,comp,0,0,0,0,0,0,1,0,1,869
ap90,31513,hetuka,0,1,comp,0,0,0,0,0,0,1,0,1,93
ap90,31535,hevAkin,0,1,comp,0,0,0,0,0,0,1,0,1,232
ap90,31592,hras,1,1,caus,1,0,0,0,0,0,0,0,1,47
ap90,31607,hrI,1,1,caus,1,0,0,0,0,0,0,0,1,379
ap90,31624,hlAd,1,1,caus,1,0,0,0,0,0,0,0,1,54
ap90,31630,hval,1,1,caus,1,0,0,0,0,0,0,0,1,142
ap90,31632,hve,1,3,"caus,pass,desid",1,1,1,0,0,0,0,0,1,382
ben,3,aMSa,0,1,comp,0,0,0,0,0,0,1,0,1,499
ben,4,aMSu,0,1,comp,0,0,0,0,0,0,1,0,1,558
ben,5,aMSuka,0,1,comp,0,0,0,0,0,0,1,0,1,240
ben,10,aMh,1,1,caus,1,0,0,0,0,0,0,0,1,70
ben,22,akfta,0,1,comp,0,0,0,0,0,0,1,0,1,98
ben,26,akza,0,2,comp,0,0,0,0,0,0,2,0,1,1255
ben,27,akza,0,1,comp,0,0,0,0,0,0,1,0,1,164
ben,28,akzan,0,1,comp,0,0,0,0,0,0,1,0,1,106
ben,30,akzara,0,1,comp,0,0,0,0,0,0,1,0,1,565
ben,32,akzi,0,1,comp,0,0,0,0,0,0,1,0,1,200
ben,41,agAra,0,1,comp,0,0,0,0,0,0,1,0,1,118
ben,42,aguru,0,1,comp,0,0,0,0,0,0,1,0,1,67
ben,43,agni,0,1,comp,0,0,0,0,0,0,1,0,1,1166
ben,44,agnika,0,1,comp,0,0,0,0,0,0,1,0,1,71
ben,57,agra,0,2,comp,0,0,0,0,0,0,2,0,1,912
ben,58,agraga,0,1,comp,0,0,0,0,0,0,1,0,1,63
ben,60,agraja,0,1,comp,0,0,0,0,0,0,1,0,1,84
ben,62,agratas,0,1,comp,0,0,0,0,0,0,1,0,1,75
ben,63,agrasara,0,1,comp,0,0,0,0,0,0,1,0,1,79
ben,70,agrya,0,1,comp,0,0,0,0,0,0,1,0,1,74
ben,72,aGa,0,1,comp,0,0,0,0,0,0,1,0,1,149
ben,76,aNka,0,1,comp,0,0,0,0,0,0,1,0,1,524
ben,78,aNkura,0,1,comp,0,0,0,0,0,0,1,0,1,466
ben,80,aNkuSa,0,1,comp,0,0,0,0,0,0,1,0,1,187
ben,83,aNg,1,3,"caus,pass",2,1,0,0,0,0,0,0,1,137
ben,84,aNga,0,2,comp,0,0,0,0,0,0,2,0,1,2030
ben,87,aNgaka,0,1,comp,0,0,0,0,0,0,1,0,1,149
ben,89,aNgaRa,0,1,comp,0,0,0,0,0,0,1,0,1,118
ben,92,aNgada,0,1,comp,0,0,0,0,0,0,1,0,1,161
ben,93,aNgana,0,1,comp,0,0,0,0,0,0,1,0,1,59
ben,94,aNganA,0,1,comp,0,0,0,0,0,0,1,0,1,95
ben,98,aNgAra,0,1,comp,0,0,0,0,0,0,1,0,1,146
ben,99,aNgAraka,0,1,comp,0,0,0,0,0,0,1,0,1,69
ben,100,aNgin,0,1,comp,0,0,0,0,0,0,1,0,1,169
ben,101,aNgiras,0,1,comp,0,0,0,0,0,0,1,0,1,93
ben,105,aNgula,0,2,comp,0,0,0,0,0,0,2,0,1,231
ben,106,aNgulaka,0,1,comp,0,0,0,0,0,0,1,0,1,114
ben,107,aNguli,0,1,comp,0,0,0,0,0,0,1,0,1,100
ben,114,aNGri,1,2,"intens,comp",0,0,0,1,0,0,1,0,1,321
ben,115,acala,0,1,comp,0,0,0,0,0,0,1,0,1,140
ben,116,acCa,0,1,comp,0,0,0,0,0,0,1,0,1,87
ben,119,aja,0,1,comp,0,0,0,0,0,0,1,0,1,148
ben,124,ajAta,0,1,comp,0,0,0,0,0,0,1,0,1,215
ben,126,ajina,0,1,comp,0,0,0,0,0,0,1,0,1,73
ben,127,ajira,0,1,comp,0,0,0,0,0,0,1,0,1,59
ben,135,aYc,1,1,caus,1,0,0,0,0,0,0,0,1,142
ben,138,aYj,1,3,"caus,comp",2,0,0,0,0,0,1,0,1,1367
ben,139,aYjana,0,1,comp,0,0,0,0,0,0,1,0,1,177
ben,140,aYjali,0,1,comp,0,0,0,0,0,0,1,0,1,689
ben,144,awana,0,1,comp,0,0,0,0,0,0,1,0,1,102
ben,148,awwa,0,1,comp,0,0,0,0,0,0,1,0,1,66
ben,150,awwahAsa,0,1,comp,0,0,0,0,0,0,1,0,1,72
ben,153,awyA,0,1,comp,0,0,0,0,0,0,1,0,1,79
ben,159,aRu,0,1,comp,0,0,0,0,0,0,1,0,1,51
ben,163,aRqa,0,1,comp,0,0,0,0,0,0,1,0,1,132
ben,165,aRqaja,0,1,comp,0,0,0,0,0,0,1,0,1,59
ben,171,ati,0,1,comp,0,0,0,0,0,0,1,0,1,298
ben,172,atikrama,0,1,comp,0,0,0,0,0,0,1,0,1,169
ben,176,atiTi,0,1,comp,0,0,0,0,0,0,1,0,1,53
ben,200,atiSaya,0,2,comp,0,0,0,0,0,0,2,0,1,292
ben,214,atyaya,0,1,comp,0,0,0,0,0,0,1,0,1,856
ben,226,ad,0,1,comp,0,0,0,0,0,0,1,0,1,62
ben,227,adana,0,1,comp,0,0,0,0,0,0,1,0,1,51
ben,234,adButa,0,1,comp,0,0,0,0,0,0,1,0,1,130
ben,239,adri,0,1,comp,0,0,0,0,0,0,1,0,1,195
ben,249,aDara,0,1,comp,0,0,0,0,0,0,1,0,1,229
ben,250,aDarozWa,0,1,comp,0,0,0,0,0,0,1,0,1,244
ben,252,aDastAt,0,1,comp,0,0,0,0,0,0,1,0,1,60
ben,254,aDika,0,1,comp,0,0,0,0,0,0,1,0,1,770
ben,255,aDikaraRa,0,1,comp,0,0,0,0,0,0,1,0,1,323
ben,256,aDikAra,0,1,comp,0,0,0,0,0,0,1,0,1,384
ben,258,aDikArin,0,1,comp,0,0,0,0,0,0,1,0,1,74
ben,260,aDigama,0,1,comp,0,0,0,0,0,0,1,0,1,137
ben,261,aDigamana,0,1,comp,0,0,0,0,0,0,1,0,1,74
ben,269,aDipa,0,1,comp,0,0,0,0,0,0,1,0,1,645
ben,270,aDipati,0,1,comp,0,0,0,0,0,0,1,0,1,430
ben,278,aDiropaRa,1,1,caus,1,0,0,0,0,0,0,0,1,142
ben,284,aDizWAna,0,1,comp,0,0,0,0,0,0,1,0,1,343
ben,289,aDISa,0,1,comp,0,0,0,0,0,0,1,0,1,202
ben,292,aDyakza,0,1,comp,0,0,0,0,0,0,1,0,1,420
ben,294,aDyayana,0,1,comp,0,0,0,0,0,0,1,0,1,107
ben,299,aDyApaka,1,1,caus,1,0,0,0,0,0,0,0,1,71
ben,301,aDyApana,1,1,caus,1,0,0,0,0,0,0,0,1,114
ben,302,aDyAya,0,1,comp,0,0,0,0,0,0,1,0,1,357
ben,303,aDyAropa,1,1,caus,1,0,0,0,0,0,0,0,1,126
ben,309,aDvan,0,1,comp,0,0,0,0,0,0,1,0,1,107
ben,322,anantara,0,1,comp,0,0,0,0,0,0,1,0,1,95
ben,336,anala,0,1,comp,0,0,0,0,0,0,1,0,1,254
ben,355,anivedaka,1,1,caus,1,0,0,0,0,0,0,0,1,79
ben,356,anIka,0,1,comp,0,0,0,0,0,0,1,0,1,158
ben,361,anukampA,0,1,comp,0,0,0,0,0,0,1,0,1,148
ben,366,anukArin,0,1,comp,0,0,0,0,0,0,1,0,1,48
ben,373,anukrama,0,1,comp,0,0,0,0,0,0,1,0,1,98
ben,375,anukroSa,0,1,comp,0,0,0,0,0,0,1,0,1,268
ben,378,anuga,0,1,comp,0,0,0,0,0,0,1,0,1,388
ben,388,anucara,0,1,comp,0,0,0,0,0,0,1,0,1,97
ben,392,anujYA,0,1,comp,0,0,0,0,0,0,1,0,1,112
ben,393,anutApa,0,1,comp,0,0,0,0,0,0,1,0,1,80
ben,403,anunaya,0,1,comp,0,0,0,0,0,0,1,0,1,135
ben,405,anunAda,0,1,comp,0,0,0,0,0,0,1,0,1,111
ben,412,anupAlana,1,2,"caus,comp",1,0,0,0,0,0,1,0,1,168
ben,413,anupAlin,1,1,caus,1,0,0,0,0,0,0,0,1,73
ben,422,anubuBUzu,1,1,desid,0,0,1,0,0,0,0,0,1,109
ben,425,anuBAva,0,1,comp,0,0,0,0,0,0,1,0,1,71
ben,433,anumAnana,1,1,caus,1,0,0,0,0,0,0,0,1,82
ben,437,anuyAtra,0,1,comp,0,0,0,0,0,0,1,0,1,58
ben,447,anurAga,0,1,comp,0,0,0,0,0,0,1,0,1,134
ben,451,anurUpa,0,1,comp,0,0,0,0,0,0,1,0,1,58
ben,466,anuvartin,0,1,comp,0,0,0,0,0,0,1,0,1,123
ben,469,anuvAda,0,1,comp,0,0,0,0,0,0,1,0,1,86
ben,473,anuvftti,0,1,comp,0,0,0,0,0,0,1,0,1,69
ben,484,anuSikzin,1,1,desid,0,0,1,0,0,0,0,0,1,63
ben,489,anuzWApana,1,1,caus,1,0,0,0,0,0,0,0,1,105
ben,496,anusArin,0,1,comp,0,0,0,0,0,0,1,0,1,65
