dict,view,rule,kind,sensitive_to_anusvara_visarga_policy,unit_index,prev_L,prev_pc,prev_k1,prev_iast,next_L,next_pc,next_k1,next_iast
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7157,25006.1,"1319,3",Apoda,āpoda,25007,"143,3",ApU,āpū
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7252,25314,"145,3",ABIrI,ābhīrī,25317,"145,3",ABIra,ābhīra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7352,25694.1,"1320,1",AmlocantI,āmlocantī,25695,"147,3",AmlAna,āmlāna
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7372,25834,"148,3",AyasI,āyasī,25835,"148,3",Ayasa,āyasa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7391,26019,"149,2",ArA,ārā,26030,"149,3",Ara,āra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7424,26162,"150,2",ArAt,ārāt,26166.1,"1320,1",Ara,āra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7461,26363,"151,2",ArogyA,ārogyā,26364,"151,2",Arogya,ārogya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7476,26413.1,"1320,1",ArcIka,ārcīka,26414,"151,3",Arcatka,ārcatka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7488,26440,"151,3",ArtanA,ārtanā,26440.1,"151,3",Artana,ārtana
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7493,26447,"151,3",ArtavI,ārtavī,26448,"151,3",Artava,ārtava
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7503,26475,"152,1",ArdrA,ārdrā,26476,"152,1",Ardra,ārdra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7511,26550,"152,2",AryA,āryā,26551.2,"152,2",Arya,ārya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7517,26632,"152,3",ArzI,ārṣī,26633,"152,3",Arza,ārṣa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7520,26646,"153,1",ArzaBI,ārṣabhī,26647,"153,1",ArzaBa,ārṣabha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,1,7529,26670.1,"1320,1",AlaMkArika,ālaṃkārika,26671,"153,1",Alakz,ālakṣ
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7555,26793.1,"153,3",AlI,ālī,26794,"153,3",Ali,āli
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7568,26870.1,"154,1",AlU,ālū,26871,"154,1",Alu,ālu
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7582,26940.1,"1320,2",Allakeya,āllakeya,26941,"154,2",AlohAyana,ālohāyana
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7583,26941,"154,2",AlohAyana,ālohāyana,26942,"154,2",Alola,ālola
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7634,27072.1,"155,2",AvI,āvī,27073,"155,2",Avika,āvika
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7636,27075,"155,2",AvikI,āvikī,27076,"155,2",Avika,āvika
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7724,27586,"158,1",AScaryam,āścaryam,27587,"158,1",AScarya,āścarya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7748,27828,"159,2",AzAQI,āṣāḍhī,27829,"159,2",AzAQa,āṣāḍha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,1,7761,27909.1,"1320,2",AsaMjYika,āsaṃjñika,27910,"160,1",Asac,āsac
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,1,7765,27947.2,"1320,2",Asaqa,āsaḍa,27948,"160,1",AsaMjYita,āsaṃjñita
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7800,28054,"160,3",AsurI,āsurī,28058,"160,3",Asura,āsura
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7878,28371,"162,3",AhukI,āhukī,28372,"162,3",Ahuka,āhuka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7928,28719,"164,3",itarA,itarā,28720,"164,3",itarad,itarad
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7929,28720,"164,3",itarad,itarad,28721,"164,3",itara,itara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7958,28853.2,"166,1",indIvarI,indīvarī,28853.3,"166,1",indIvarA,indīvarā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,7970,29304,"167,3",iBI,ibhī,29304.05,"167,3",iBa,ibha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8089,30102,"172,2",uKA,ukhā,30109.1,"1321,2",uKaqa,ukhaḍa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8095,30128,"172,2",ugrI,ugrī,30129,"172,2",ugra,ugra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8150,30531,"174,2",ucCvi,ucchvi,30534.1,"1321,2",ucCoPa,ucchopha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8181,30651,"175,1",uqumbarI,uḍumbarī,30652,"175,1",uqumbara,uḍumbara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8208,30725,"175,3",utkawA,utkaṭā,30727,"175,3",utkawa,utkaṭa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8257,30886.1,"1321,2",utkrATinI,utkrāthinī,30887,"176,3",utkF,utkṝ
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8295,31082,"177,3",uttamam,uttamam,31084,"177,3",uttama,uttama
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8297,31089,"177,3",uttamA,uttamā,31368,"179,1",uttamarRa,uttamarṇa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8336,31624,"180,2",utpad,utpad,31672.1,"1321,3",utpattra,utpattra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8341,31683.1,"180,3",utpalI,utpalī,31722,"181,1",utpala,utpala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8369,31781,"181,2",utpyE,utpyai,31782.1,"1321,3",utpuMsana,utpuṃsana
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8388,31875.1,"1321,3",utsADana,utsādhana,31876,"182,1",utsara,utsara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8435,32337,"184,2",udantam,udantam,32338,"184,2",udanta,udanta
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8800,34103.1,"195,1",upakumBena,upakumbhena,34103.2,"195,1",upakumBe,upakumbhe
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8801,34103.2,"195,1",upakumBe,upakumbhe,34103.3,"195,1",upakumBAt,upakumbhāt
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8802,34103.3,"195,1",upakumBAt,upakumbhāt,34103.4,"195,1",upakumBA,upakumbhā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,8813,34117,"195,2",upakUlam,upakūlam,34117.1,"195,2",upakUlatas,upakūlatas
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9044,35052.1,"1322,2",upapAtra,upapātra,35053,"201,3",upapatanIya,upapatanīya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9108,35183,"202,3",upaple,upaple,35184,"202,3",upaplu,upaplu
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9135,35279.11,"1322,2",upamanTana,upamanthana,35282,"203,2",upamad,upamad
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9203,35619,"205,3",upalA,upalā,35621,"205,3",upala,upala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9496,36718,"213,3",upAnte,upānte,36719,"213,3",upAntam,upāntam
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9498,36719.1,"213,3",upAntAt,upāntāt,36720,"213,3",upAnta,upānta
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9641,37298,"217,3",urvI,urvī,37300,"217,3",uru,uru
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9644,37302.1,"217,3",urvyA,urvyā,37302.2,"217,3",urviyA,urviyā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9645,37302.2,"217,3",urviyA,urviyā,37303,"217,3",uru,uru
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9682,37465,"218,3",ulUkI,ulūkī,37465.1,"218,3",ulUka,ulūka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9744,37936.1,"1322,3",uhlaRa,uhlaṇa,37937,"221,1",uhyagAna,uhyagāna
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9747,37941.1,"1322,3",UKa,ūkha,37942,"221,1",U,ū
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9776,38113.1,"1322,3",UrDvA,ūrdhvā,38114,"222,1",UrDvam,ūrdhvam
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9777,38114,"222,1",UrDvam,ūrdhvam,38120,"222,1",UrDva,ūrdhva
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9804,38656,"224,3",fkzI,ṛkṣī,38657,"224,3",fkza,ṛkṣa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9830,38800,"225,2",fjvI,ṛjvī,38800.1,"225,2",fju,ṛju
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9862,39167.1,"1323,2",ed,ed,39168,"227,3",eka,eka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9864,39179,"227,3",ekA,ekā,39180,"227,3",eka,eka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9871,39988,"231,1",eqI,eḍī,39990,"231,1",eqa,eḍa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9877,40029.6,"231,2",enI,enī,40041,"231,2",etad,etad
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9894,40135,"232,1",erakI,erakī,40137,"232,1",eraka,eraka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9920,40257,"233,1",ezA,eṣā,40257.1,"233,1",eza,eṣa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9950,40419,"234,1",EndavI,aindavī,40420,"234,1",Endava,aindava
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9953,40426,"234,1",EndrI,aindrī,40434,"234,1",Endra,aindra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,9968,40527,"234,3",ElA,ailā,40528,"234,3",Ela,aila
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10032,40728,"236,1",ozam,oṣam,40735,"236,1",ozaDi,oṣadhi
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10036,40761,"236,1",ozWI,oṣṭhī,40762.1,"236,2",ozWa,oṣṭha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10116,40963.35,"237,3",OdumbarI,audumbarī,40963.45,"237,3",Odumbara,audumbara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10239,41183,"239,2",OrasI,aurasī,41190,"239,2",Orasa,aurasa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10251,41230,"239,3",OrvI,aurvī,41231,"239,3",Orva,aurva
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10276,41291,"240,2",OzaDI,auṣadhī,41292,"240,2",OzaDa,auṣadha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10280,41306,"240,2",OzasI,auṣasī,41307,"240,2",Ozasa,auṣasa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10324,41506,"241,3",kakkolI,kakkolī,41507,"241,3",kakkola,kakkola
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10331,41531,"241,3",kakzA,kakṣā,41540,"241,3",kakza,kakṣa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10340,41612,"242,1",kaNkA,kaṅkā,41633,"242,2",kaNkawa,kaṅkaṭa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10378,41822,"243,1",kajjalI,kajjalī,41824,"243,1",kajjala,kajjala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10430,42464,"245,3",kaRWI,kaṇṭhī,42550,"246,1",kaRWalA,kaṇṭhalā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10461,42878,"248,1",kadalI,kadalī,42881,"248,1",kadala,kadala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10494,43202,"249,3",kandI,kandī,43237,"249,3",kandara,kandara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10496,43239,"249,3",kandarA,kandarā,43241,"249,3",kandara,kandara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10501,43275,"249,3",kandalI,kandalī,43280,"249,3",kandala,kandala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10518,43394,"250,2",kapAlI,kapālī,43395,"250,2",kapAla,kapāla
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10579,44423,"255,1",karawI,karaṭī,44424,"255,1",karawa,karaṭa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10595,44455,"255,1",karamBA,karambhā,44458,"255,1",karamBa,karambha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10612,44501,"255,2",karAlI,karālī,44503,"255,2",karAla,karāla
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10625,44559,"255,3",karuRam,karuṇam,44560,"255,3",karuRa,karuṇa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10628,44568,"255,3",karuRI,karuṇī,44569,"255,3",karuRa,karuṇa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10645,44634,"256,1",karkA,karkā,44697,"256,1",karkanDu,karkandhu
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10661,44755,"256,2",karkowI,karkoṭī,44756,"256,2",karkowa,karkoṭa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10681,45192,"258,1",karparI,karparī,45193,"258,1",karpara,karpara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10685,45207,"258,2",karpUrA,karpūrā,45208,"258,2",karpUra,karpūra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10699,45528.2,"259,3",karvarI,karvarī,45528.3,"259,3",karvara,karvara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10709,45612,"260,2",kalA,kalā,45682,"260,2",kalaka,kalaka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10720,45719,"260,3",kalandikA,kalandikā,45721,"260,3",kalandara,kalandara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10734,45769,"260,3",kalaSI,kalaśī,45772.1,"260,3",kalaSa,kalaśa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10764,45983,"262,1",kaliNgA,kaliṅgā,45985,"262,1",kaliNga,kaliṅga
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10772,46004,"262,1",kalindI,kalindī,46011,"262,1",kalindikA,kalindikā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10778,46025,"262,2",kaluzA,kaluṣā,46026,"262,2",kaluza,kaluṣa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10791,46224,"263,1",kalmazA,kalmaṣā,46225,"263,1",kalmaza,kalmaṣa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10794,46241,"263,1",kalmAzI,kalmāṣī,46243,"263,1",kalmAza,kalmāṣa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10798,46267.1,"263,2",kalye,kalye,46268,"263,2",kalya,kalya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10830,46460,"264,1",kavarI,kavarī,46468,"264,1",kavarakI,kavarakī
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10873,46778,"265,3",kazAyA,kaṣāyā,46779,"265,3",kazAya,kaṣāya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10883,46867,"266,1",kasA,kasā,46868,"266,1",kasana,kasana
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10918,46955,"266,3",kAkI,kākī,46959,"266,3",kAkA,kākā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10919,46959,"266,3",kAkA,kākā,46965,"266,3",kAka,kāka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,10942,47248,"268,1",kAkzI,kākṣī,47250,"268,1",kAkzatava,kākṣatava
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11002,47500.86,"269,2",kARqI,kāṇḍī,47577,"269,3",kARqamAyana,kāṇḍamāyana
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11022,47659,"270,2",kAdambA,kādambā,47660,"270,2",kAdamba,kādamba
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11044,47727,"270,3",kAntA,kāntā,47735,"270,3",kAnta,kānta
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11047,47790.1,"271,1",kAntArI,kāntārī,47791,"271,1",kAntAra,kāntāra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11070,47847,"271,2",kApAlI,kāpālī,47849,"271,2",kApAla,kāpāla
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11083,47917,"271,3",kApotI,kāpotī,47918,"271,3",kApota,kāpota
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11093,47955,"271,3",kAmA,kāmā,47957,"271,3",kAma,kāma
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11096,47961,"271,3",kAmena,kāmena,47962,"271,3",kAmAya,kāmāya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11098,47962.1,"271,3",kAme,kāme,47963,"271,3",kAmAt,kāmāt
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11099,47963,"271,3",kAmAt,kāmāt,47964,"271,3",kAma,kāma
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11119,48512,"274,2",kArI,kārī,48593,"274,3",kAra,kāra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11136,48634,"275,1",kAravellI,kāravellī,48635,"275,1",kAravella,kāravella
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11147,48664,"275,1",kArIrI,kārīrī,48665.1,"1324,3",kArIrAdi,kārīrādi
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11198,48994,"276,3",kArzRI,kārṣṇī,48995,"276,3",kArzRa,kārṣṇa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11205,49046,"277,1",kAlI,kālī,49062,"277,1",kAla,kāla
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11208,49374,"278,2",kAlena,kālena,49379,"278,2",kAlAt,kālāt
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11209,49379,"278,2",kAlAt,kālāt,49380,"278,2",kAlasya,kālasya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11211,49382,"278,2",kAle,kāle,49386,"278,2",kAla,kāla
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11238,49670,"279,2",kAliNgI,kāliṅgī,49672,"279,2",kAliNga,kāliṅga
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11245,49684,"279,3",kAlindI,kālindī,49689,"279,3",kAlinda,kālinda
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11276,49765,"280,1",kAvyA,kāvyā,49767,"280,1",kAvya,kāvya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11292,49931,"280,3",kASmIrI,kāśmīrī,49933,"280,3",kASmIra,kāśmīra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11296,49960,"281,1",kASyapI,kāśyapī,49962,"281,1",kASyapa,kāśyapa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11302,49986,"281,1",kAzAyI,kāṣāyī,49987,"281,1",kAzAya,kāṣāya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11331,50152,"281,3",kAhalI,kāhalī,50154,"281,3",kAhala,kāhala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11358,50217,"282,1",kiNkirA,kiṅkirā,50218,"282,1",kiNkira,kiṅkira
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11418,50605,"284,2",kilAsI,kilāsī,50606,"284,2",kilAsa,kilāsa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11421,50615,"284,2",kilikilA,kilikilā,50617,"284,2",kilikilaya,kilikilaya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11446,50690,"284,3",kIkasA,kīkasā,50691,"284,3",kIkasa,kīkasa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11453,50712,"284,3",kIwI,kīṭī,50713,"284,3",kIwa,kīṭa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11504,51372,"287,2",kukkurI,kukkurī,51373,"287,2",kukkura,kukkura
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11510,51378,"287,2",kukzI,kukṣī,51402,"287,2",kukzila,kukṣila
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11593,51796,"289,2",kuRapI,kuṇapī,51797,"289,2",kuRapa,kuṇapa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11608,51853,"289,3",kuRqI,kuṇḍī,51854,"289,3",kuRqa,kuṇḍa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11694,52240,"291,3",kubjA,kubjā,52241,"291,3",kubja,kubja
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11708,52291,"292,1",kumArI,kumārī,52312,"292,1",kumAra,kumāra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11726,52499,"293,1",kumBI,kumbhī,52508,"293,1",kumBa,kumbha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11780,52826,"294,3",kulI,kulī,53096,"295,3",kulakka,kulakka
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11796,53136,"296,1",kulAlI,kulālī,53144,"296,1",kulAlikA,kulālikā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11809,53168,"296,1",kuliSI,kuliśī,53178,"296,1",kuliSAsana,kuliśāsana
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11846,53257,"296,3",kuvalayA,kuvalayā,53258,"296,3",kuvalaya,kuvalaya
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11863,53311,"297,1",kuSI,kuśī,53314,"297,1",kuSa,kuśa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11872,53414,"297,2",kuSalI,kuśalī,53416,"297,2",kuSala,kuśala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11874,53421,"297,2",kuSalam,kuśalam,53422,"297,2",kuSala,kuśala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11909,53504,"297,3",kuzWA,kuṣṭhā,53506,"297,3",kuzWa,kuṣṭha
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11984,53944,"300,1",kUpI,kūpī,53986,"300,1",kUpat,kūpat
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,11990,53991,"300,1",kUbarI,kūbarī,53993,"300,1",kUbara,kūbara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12005,54066,"300,2",kUrmI,kūrmī,54067,"300,2",kUrma,kūrma
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12025,54141.2,"300,3",kUzmARqI,kūṣmāṇḍī,54141.4,"300,3",kUzmARqa,kūṣmāṇḍa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12045,54731,"304,2",kfcCram,kṛcchram,54732,"304,2",kfcCra,kṛcchra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12047,54737,"304,2",kfcCreRa,kṛcchreṇa,54738,"304,2",kfcCrAt,kṛcchrāt
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12048,54738,"304,2",kfcCrAt,kṛcchrāt,54739,"304,2",kfcCra,kṛcchra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12088,55179,"306,3",kfzRO,kṛṣṇau,55180,"306,3",kfzRAs,kṛṣṇās
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12089,55180,"306,3",kfzRAs,kṛṣṇās,55181,"306,3",kfzRA,kṛṣṇā
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12091,55191,"306,3",kfzRI,kṛṣṇī,55192,"306,3",kfzRa,kṛṣṇa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12095,55565,"308,2",kfsarA,kṛsarā,55566,"308,2",kfsara,kṛsara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12121,55708,"309,1",kedArI,kedārī,55709,"309,1",kedAra,kedāra
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12138,55781,"309,2",keralI,keralī,55784,"309,3",kerala,kerala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12152,55863,"310,1",kevalam,kevalam,55867,"310,1",kevala,kevala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12155,55870,"310,1",kevalI,kevalī,55872,"310,1",kevala,kevala
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12162,55920,"310,1",keSI,keśī,56100,"310,3",keSa,keśa
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12167,56112,"310,3",kesarA,kesarā,56113,"310,3",kesara,kesara
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12168,56113,"310,3",kesara,kesara,56163.1,"1325,2",keSAnI,keśānī
mw,main,M-nasal/Hi-pos/Hf-slot/G-keep,isolated,0,12190,56205,"311,2",kEtavI,kaitavī,56206,"311,2",kEtava,kaitava
