dict,L,k1,n_preverb_sub,preverbs
pwg,27128,jas,2,ud|ni
pwg,27412,ji,21,ati|vyati|aDi|anu|apa|aBi|ava|A|ud|anUd|nis|aBinis|parinis|pratinis|vinis|parA|pari|pra|prati|vi|sam
pwg,27485,jinv,2,pra|upapra
pwg,27572,jIv,10,ati|anu|A|ud|aByud|pratyud|upa|vi|sam|pratisam
pwg,27701,juz,9,anu|aBi|ava|samA|upa|nis|pra|prati|sam
pwg,27722,jU,2,api|pra
pwg,27744,jUrv,2,ni|sam
pwg,27772,jeh,1,vi
pwg,27838,jYA,34,anu|aByanu|pratyaByanu|pratyanu|samanu|apa|aBi|pratyaBi|samaBi|ava|A|aByA|samA|upa|samupa|praRi|nis|vinis|pari|pra|anupra|aBipra|pratipra|saMpra|prati|saMprati|vi|aBivi|pravi|prativi|saMvi|sam|aBisam|pratisam
pwg,27918,jyA,4,aDi|upa|pari|pra
pwg,27942,jyut,1,ava
pwg,28046,jramB,6,aBi|ud|samud|pra|vi|sam
pwg,28050,jri,2,upa|pari
pwg,28053,jvar,3,sam|anusam|aBisam
pwg,28063,jval,12,aBi|ava|ud|prod|samud|upa|pra|aBipra|saMpra|prati|aBivi|sam
pwg,28087,Jaw,1,ud
pwg,28174,waNk,1,vi
pwg,28216,wIk,1,A
pwg,28253,qamb,1,vi
pwg,28292,qI,12,ati|aBi|ava|ud|prod|ni|parA|pari|pra|vi|sam|avasam
pwg,28326,QOk,1,upa
pwg,28332,taMs,6,aBi|A|upa|nis|pari|vi
pwg,28334,tak,2,nis|pra
pwg,28354,takz,9,anu|apa|ava|A|ud|nis|pra|vi|sam
pwg,28380,taYc,2,A|aByA
pwg,28392,taq,8,aBi|ava|A|pari|pra|prati|vi|sam
pwg,28552,tan,30,ati|vyati|aDi|anu|apa|aBi|ava|aByava|A|anvA|aByA|udA|paryA|pratyA|vyA|samA|ud|ni|atinis|pari|pra|vi|anuvi|aBivi|Avi|pravi|sam|anusam|aBisam|upasam
pwg,28717,tap,27,ati|anu|pratyanu|samanu|aBi|ava|A|aByA|ud|upa|samupa|ni|nis|vinis|pari|vipari|paScAt|pra|aBipra|saMpra|prati|vi|pravi|sam|atisam|aBisam|parisam
pwg,28811,tam,6,A|ud|ni|pari|pra|sam
pwg,28871,tar,25,ati|vyati|anu|apa|aBi|ava|samava|A|aByA|ud|aByud|prod|pratyud|samud|upa|ni|nis|pra|aBipra|upapra|vipra|vi|sam|anusam|aBisam
pwg,28981,tark,8,anu|nis|pari|pra|saMpra|vi|saMvi|sam
pwg,29010,tarj,7,aBi|samaBi|A|ud|pari|vi|sam
pwg,29018,tard,11,ati|anu|aBi|ava|A|ud|ni|pari|pra|vi|sam
pwg,29022,tarp,11,ati|anu|apa|aBi|ava|A|ni|pari|pra|vi|sam
pwg,29034,tarz,2,anu|vi
pwg,29041,tarh,1,vi
pwg,29349,tAy,2,vi|sam
pwg,29589,tij,3,ud|ni|sam
pwg,29737,til,1,pra
pwg,29908,tu,2,ud|sam
pwg,29953,tuj,1,A
pwg,29994,tud,10,anu|A|ud|ni|anuni|nis|pari|pra|vi|sam
pwg,30015,tup,1,pra
pwg,30106,tul,3,A|ud|sam
pwg,30185,tuS,1,ni
pwg,30187,tuz,5,upa|pari|pra|saMpra|sam
pwg,30736,tyaj,8,samaBi|ni|nis|pari|saMpari|vi|sam|aBisam
pwg,30762,trap,2,apa|vyapa
pwg,30811,tras,11,apa|ava|ud|samud|nis|parA|pari|pra|vi|sam|aBisam
pwg,30821,trA,2,pari|sam
pwg,31431,tvakz,1,pra
pwg,31483,tvar,5,ati|aBi|pari|pra|sam
pwg,31516,tviz,1,ava
pwg,31538,tsar,3,aBi|ava|upa
pwg,31564,daMS,9,ava|A|ud|upa|nis|pari|vi|sam|aBisam
pwg,31698,daG,3,ati|A|pra
pwg,32014,daB,3,aBi|A|upa
pwg,32021,dam,3,A|ud|pra
pwg,32053,day,3,ava|nirava|vi
pwg,32063,dar,12,anu|apa|ava|vyava|A|ud|ni|nis|pari|pra|aBipra|vi
pwg,32064,dar,4,A|atyA|pratyA|samA
pwg,32104,darp,2,ati|pra
pwg,32116,darB,3,anu|api|sam
pwg,32146,darS,21,ati|anu|vyapa|aBi|ava|A|vyA|ud|aByud|upa|ni|saMni|parA|pari|pra|upapra|saMpra|prati|vi|sam|anusam
pwg,32166,darh,2,ud|anUd
pwg,32167,dal,5,ava|ud|nis|vi|sam
pwg,32316,daSasy,2,A|sam
pwg,32358,das,7,apa|ud|upa|anUpa|pra|vi|sam
pwg,32377,dah,21,ati|anu|apa|api|aBi|ava|A|upa|ni|nis|anunis|vinis|pari|saMpari|pra|saMpra|prati|vi|sam|vyatisam|anusam
pwg,32399,dA,37,ati|anu|aBi|ava|A|anvA|apA|aByA|samaByA|udA|upA|aByupA|samupA|paryA|prA|pratyA|vyA|apavyA|aBivyA|samA|ud|upa|ni|pariRi|praRi|nis|parA|pari|pra|atipra|anupra|upapra|pratipra|saMpra|prati|vi|sam
pwg,32401,dA,14,api|ava|aByava|nirava|paryava|vyava|samava|A|pariRi|praRi|nis|pari|vi|sam
pwg,32402,dA,5,A|ud|ni|vi|sam
pwg,32403,dA,1,pariRi
pwg,32405,dA,2,ava|vyava
pwg,32707,dAS,2,ati|vi
pwg,32746,dAs,1,aBi
pwg,32937,div,6,ati|aDi|A|pra|prati|vi
pwg,32938,div,2,A|pari
pwg,33063,diS,37,ati|anu|samanu|apa|vyapa|aBi|ava|vyava|samava|A|anvA|aByA|upA|nirA|pratyA|vyA|samA|pratisamA|ud|samud|upa|pratyupa|samupa|ni|nis|aBinis|pratinis|vinis|parA|pari|pra|aBipra|saMpra|prati|sam|anusam|pratisam
pwg,33077,dih,12,aBi|ava|A|ud|upa|ni|pariRi|praRi|nis|pari|pra|sam
pwg,33079,dI,2,nis|pari
pwg,33080,dI,5,aBi|A|ni|pra|sam
pwg,33082,dI,2,upa|pra
pwg,33084,dIkz,2,upa|sam
pwg,33120,dIp,17,ati|aBi|ava|A|upA|vyA|ud|pratyud|samud|upa|pari|pra|saMpra|prati|vi|aBivi|sam
pwg,33323,du,5,aBi|A|pari|pra|vi
pwg,33916,duz,10,anu|aBi|upa|pra|aBipra|vipra|saMpra|prati|vi|sam
pwg,34073,duh,10,ava|A|upa|nis|pra|vipra|prati|vi|pravi|sam
pwg,35162,dyut,10,aBi|ava|A|ud|samud|nis|pra|vi|aBivi|sam
pwg,35164,dyut,1,A
pwg,35320,drA,5,apa|aBi|pra|aBipra|vi
pwg,35321,drA,4,ava|ni|pariRi|vi
pwg,35335,drAq,1,ud
pwg,35359,dru,39,ati|aDi|anu|samanu|apa|aBi|samaBi|vyava|samava|A|anvA|aByA|udA|upA|paryA|prA|saMprA|pratyA|samA|ud|anUd|aByud|samud|upa|pratyupa|samupa|nis|parA|pari|vipari|pra|aBipra|vipra|saMpra|prati|vi|aBivi|pravi|sam
pwg,35412,druh,3,aBi|prati|vi
pwg,35428,drek,1,pra
pwg,35846,dviz,4,anu|pra|vi|sam
pwg,36005,Dan,1,pra
pwg,36142,Danv,4,aBi|pra|paripra|sam
pwg,36169,Dam,16,anu|apa|api|aBi|A|atyA|upA|samA|ud|upa|nis|parA|pra|vi|sam|aBisam
pwg,36186,Dar,16,aDi|aBi|ava|A|nyA|ud|upa|anUpa|ni|nis|pari|pra|saMpra|prati|vi|sam
pwg,36454,Darz,12,apa|aBi|ava|A|ud|upa|pari|pra|saMpra|prati|vi|sam
pwg,36464,Dav,1,ava
pwg,36484,DA,82,ati|aDi|anu|vyanu|antar|apa|api|anvapi|samapi|aBi|pratyaBi|samaBi|ava|aByava|pratyava|vyava|saMvyava|samava|A|atyA|aDyA|antarA|anvA|apA|aByA|udA|upA|pratyupA|nyA|nirA|paryA|anuparyA|aBiparyA|vyA|samA|anusamA|aBisamA|upasamA|pratisamA|Avis|ud|upa|anUpa|aByupa|pratyupa|tiras|ni|aDini|apani|aBini|upani|pariRi|praRi|saMpraRi|pratini|vini|saMni|nis|pari|vipari|puras|pra|prati|anuprati|vi|ativi|aDivi|anuvi|aBivi|pravi|prativi|saMvi|Srat|sam|atisam|aDisam|anusam|aBisam|samaBisam|upasam|prasam|pratisam
pwg,36486,DA,5,anu|ud|upa|pariRi|nis
pwg,36704,DAv,30,ati|anu|samanu|apa|aBi|pratyaBi|samaBi|ava|vyava|A|anvA|upA|samA|upa|samupa|nis|parA|pari|vipari|pra|aDipra|anupra|vipra|saMpra|prati|vi|anuvi|aBivi|parivi|sam
pwg,36705,DAv,8,anu|A|vyud|ni|nis|pra|vi|sam
pwg,36722,Di,1,aBi
pwg,36757,DI,11,anu|aBi|ava|A|anvA|upA|ud|ni|pra|prati|vi
pwg,36802,Dukz,1,sam
pwg,36804,Dunay,1,A
pwg,36831,DU,19,apa|aBi|ava|vyava|A|vyA|samA|ud|samud|upa|ni|nis|vinis|pravinis|pari|pra|vi|pravi|sam
pwg,36842,DUnay,2,ava|vi
pwg,36849,DUpay,7,anu|ava|A|ud|upa|pra|vi
pwg,36853,DUpAy,1,vi
pwg,36876,DUmay,2,A|pra
pwg,37095,DyA,20,ati|anu|samanu|apa|samapa|aBi|samaBi|ava|A|samA|upa|ni|aBini|praRi|nis|pari|pra|saMpra|prati|sam
pwg,37174,DvaMs,15,ati|apa|aBi|ava|A|ud|samud|upa|ni|vini|pari|pra|prati|vi|pravi
pwg,37209,Dvan,3,apa|aBi|pra
pwg,37307,nakz,6,acCa|aBi|ava|pari|pra|aBipra
pwg,37456,naw,1,ud
pwg,37504,nad,20,anu|vyanu|aBi|A|ud|prod|samud|upa|ni|pariRi|pari|pra|aBipra|vipra|saMpra|prati|vi|anuvi|aBivi|sam
pwg,37555,nand,9,anu|aBi|pratyaBi|samaBi|A|pari|prati|saMprati|vi
pwg,37634,naB,2,ud|pra
pwg,37694,nam,26,ati|aDi|anu|apa|aBi|ava|aByava|A|ud|aByud|samaByud|prod|samud|upa|ni|nis|pari|vipari|pra|aBipra|saMpra|prati|vi|sam|aBisam|upasam
pwg,37710,namasy,1,sam
pwg,37862,nart,13,aDi|anu|A|aByA|upa|ni|aBini|pari|pra|saMpra|prati|vi|sam
pwg,37873,nard,8,aBi|ava|A|ni|pra|prati|vi|anuvi
pwg,38048,naS,14,anu|apa|vyapa|ava|nis|pari|pra|atipra|vipra|saMpra|vi|anuvi|pravi|sam
pwg,38050,naS,7,acCa|aBi|ud|pari|pra|vi|sam
pwg,38077,nas,1,sam
pwg,38095,nah,21,apa|api|aBi|ava|paryava|prAva|A|nirA|paryA|pratyA|vyA|ud|samud|upa|ni|pari|pra|vi|sam|aBisam|upasam
pwg,38340,nAT,1,upa
pwg,38728,nikz,3,anu|pra|vi
pwg,38823,nij,7,ava|aByava|prAva|nis|parinis|pra|vi
pwg,38876,nid,4,pari|pra|prati|vi
pwg,40379,nI,66,acCa|ati|aByati|vyati|aDi|anu|paryanu|pratyanu|antar|apa|vyapa|api|aBi|ava|aByava|vyava|samava|A|anvA|aByA|samaByA|avA|udA|aByudA|samudA|upA|samupA|nyA|paryA|pratyA|vyA|samA|ud|anUd|aByud|upod|prod|samud|upa|vyupa|samupa|ni|aBini|avani|upani|saMni|nis|vinis|parA|pratiparA|upasaMparA|pari|anupari|vipari|pra|atipra|aBipra|paripra|vipra|saMpra|prati|vi|aBivi|saMvi|sam|aBisam
pwg,40623,nu,10,acCa|anu|aBi|A|anvA|pari|pra|aBipra|sam|aBisam
pwg,40624,nu,6,ati|anu|apa|aBi|ava|vi
pwg,40628,nud,23,ati|apa|vyapa|aBi|ava|paryava|apA|vyapA|upA|upa|nis|aBinis|parA|pari|pra|atipra|anupra|saMpra|prati|vi|aBivi|sam|upasam
pwg,40818,ned,1,ati
pwg,41137,nyUNKay,1,prati
pwg,41311,pac,14,anu|aBi|A|ud|ni|praRi|nis|pari|pra|aBipra|saMpra|vi|sam|aBisam
pwg,41313,pac,1,pra
pwg,41628,paw,6,ava|A|ud|samud|vini|vi
pwg,41710,paW,9,ati|vyati|anu|apa|aBi|ni|pari|pra|sam
pwg,41725,paR,2,A|vi
pwg,41788,pat,41,acCA|ati|anu|antar|aBi|samaBi|ava|aByava|A|aByA|upA|paryA|samA|ud|anUd|aByud|prod|samud|upa|ni|aBini|upani|pariRi|praRi|vini|saMni|nis|aBinis|vinis|parA|anuparA|pari|vipari|pra|anupra|nizpra|prati|vi|anuvi|sam|aBisam
pwg,41790,pat,1,aBi
pwg,41971,paT,1,api
pwg,42000,pad,47,ati|anu|samanu|apa|api|aBi|samaBi|ava|vyava|A|aByA|pratyA|vyA|samA|aBisamA|ud|upod|prod|pratyud|vyud|samud|upa|aByupa|pratyupa|samupa|ni|anuni|upani|pariRi|praRi|nis|aBinis|pari|pra|atipra|anupra|aBipra|saMpra|aBisaMpra|prati|aBiprati|viprati|saMprati|vi|sam|aBisam|upasam
pwg,42215,pan,2,A|vi
pwg,42307,par,17,ati|anu|aBi|samaBi|ava|A|samA|ud|upa|ni|nis|pari|saMpari|pra|aBipra|prati|sam
pwg,42308,par,7,ati|apa|ud|samud|nis|pra|sam
pwg,42309,par,2,A|vyA
pwg,43412,parc,8,anu|api|A|upa|nis|pra|vi|sam
pwg,43685,palAy,1,pra
pwg,43801,paS,18,ati|anu|samanu|antar|aBi|ava|A|ud|parA|pari|pra|aBipra|saMpra|prati|vi|anuvi|aBivi|sam
pwg,43920,pA,17,ati|anu|antar|aBi|ava|anvava|A|samA|ud|anUd|ni|nis|pari|pra|anupra|vi|sam
pwg,43922,pA,6,aDi|aBi|ni|nis|pari|pra
pwg,44920,pAlay,11,ati|anu|samanu|aBi|samaBi|ni|pari|pra|prati|saMprati|sam
pwg,44987,pASay,2,ava|vi
pwg,45168,piRqay,1,sam
pwg,45339,pinv,1,pra
pwg,45384,pibd,1,A
pwg,45397,piS,5,anu|aBi|A|nis|vi
pwg,45431,piz,14,anu|ava|A|ud|samud|ni|prani|nis|vinis|pari|pra|prati|aBiprati|sam
pwg,45453,pI,4,aBi|A|samA|pra
pwg,45466,pIq,21,aBi|samaBi|ava|samava|A|ud|samud|upa|ni|aBini|upani|vini|nis|vinis|pari|pra|aBipra|saMpra|prati|vi|sam
pwg,45565,pIy,2,ni|prati
pwg,45669,puYjay,1,ud
pwg,45680,puw,2,ud|pari
pwg,45838,puT,7,aBi|ava|A|ni|pra|vi|sam
pwg,46344,puz,5,anu|pari|pra|vi|sam
pwg,46562,pU,14,ati|anu|aBi|A|samA|ud|ni|nis|pratinis|parA|pari|vi|sam|aBisam
pwg,46573,pUj,11,anu|aBi|samaBi|pari|saMpari|pra|saMpra|prati|saMprati|sam|aBisam
pwg,46664,pUy,1,A
pwg,47920,praC,15,ati|anu|aByanu|samanu|aBi|A|upA|samA|upa|pari|saMpari|prati|vi|sam|upasam
pwg,49080,praT,7,anu|aBi|A|ni|pari|vi|sam
pwg,50324,prA,1,A
pwg,51077,prI,5,aBi|A|pari|anupra|sam
pwg,51099,pru,7,ati|apa|aBi|A|ud|upa|vi
pwg,51101,pruT,2,apa|pra
pwg,51102,pruz,5,aBi|A|ud|pari|vi
pwg,51365,plu,26,anu|apa|aBi|samaBi|ava|samava|A|udA|upanyA|paryA|pratyA|samA|ud|samud|upa|samupa|upani|pari|aBipari|saMpari|pra|prati|vi|anuvi|sam|aBisam
pwg,51370,pluz,3,A|nis|vi
pwg,51381,psA,2,pariRi|sam
pwg,51399,PaR,2,A|vi
pwg,51453,Pal,7,ud|prod|ni|pra|prati|vi|sam
pwg,51454,Pal,1,vi
pwg,51686,baMh,3,ava|ni|sam
pwg,51753,banD,20,anu|paryanu|api|ava|A|samA|ud|samud|upa|ni|upani|saMni|nis|pari|pra|vi|sam|anusam|aBisam|upasam
pwg,51853,barh,12,ati|A|ud|samud|ni|vini|saMni|nis|pra|upapra|vi|sam
pwg,51854,barh,7,ati|aBi|upa|samupa|ni|pari|sam
pwg,52395,bAD,17,ati|aDi|anu|apa|aBi|ava|A|ud|upa|ni|nis|pari|pra|saMpra|prati|vi|sam
pwg,52927,buD,21,anu|ava|samava|A|ud|prod|samud|ni|saMni|pari|pra|anupra|vipra|saMpra|prati|saMprati|vi|aBivi|sam|aBisam|pratisam
pwg,53686,brU,18,acCA|ati|aDi|anu|apa|aBi|ava|A|pratyA|ud|upa|nis|pari|pra|pratipra|prati|vi|sam
pwg,53742,Bakz,5,vyava|upa|pari|prati|sam
pwg,53862,Baj,16,anu|apa|aBi|A|anvA|upa|nis|pari|pra|prati|vi|aBivi|pravi|prativi|saMvi|sam
pwg,53875,BaYj,16,aBi|ava|vyA|ud|upa|ni|nis|vinis|pari|pra|aBipra|saMpra|prati|vi|sam|aBisam
pwg,53935,BaR,1,prati
pwg,54099,Ban,1,A
pwg,54144,Bar,26,ati|anu|apa|aBi|ava|A|aDyA|upA|paryA|samA|ud|aDyud|paryud|upa|ni|saMni|nis|parA|pari|pra|aBipra|prati|vi|sam|aBisam|upasam
pwg,54228,Barts,7,aBi|ava|ud|nis|aBinis|pari|sam
pwg,54241,Bal,2,ni|sam
pwg,54350,Bas,2,nis|pra
pwg,54387,BA,21,ati|vyati|anu|aBi|ava|A|samA|ud|ni|nis|pra|anupra|saMpra|prati|viprati|saMprati|vi|aBivi|Avi|saMvi|sam
pwg,54756,BAz,20,anu|apa|aBi|pratyaBi|samaBi|ava|A|vyA|samA|ud|pari|pra|saMpra|prati|saMprati|vi|saMvi|sam|upasam|prasam
pwg,54780,BAs,9,ava|A|ud|nis|pari|pra|prati|vi|nirvi
pwg,54863,Bid,21,anu|apa|ava|A|ud|prod|ni|prani|nis|vinis|parA|pari|pra|upapra|saMpra|prati|vi|pravi|sam|anusam|upasam
pwg,54938,BI,6,A|ni|pari|pra|vi|sam
pwg,55048,Buj,11,ava|pratyava|A|vyA|nis|vinis|pari|pra|vi|pravi|sam
pwg,55050,Buj,12,aDi|anu|aBi|A|upa|pratyupa|samupa|pari|pra|prati|vi|sam
pwg,55118,Bur,2,pari|sam
pwg,55166,BU,40,ati|vyati|anu|pratyanu|samanu|antar|apa|api|aBi|atyaBi|pratyaBi|A|anvA|aByA|paryA|pratyA|Avis|ud|prod|samud|upa|ni|prani|nis|parA|anuparA|pari|saMpari|pra|anupra|aBipra|upapra|prati|vi|anuvi|sam|anusam|aBisam|parisam|pratisam
pwg,55588,BUz,5,A|upA|upa|pari|vi
pwg,55589,BUz,11,ati|A|upa|pari|pra|anupra|aBipra|upapra|prati|vi|sam
pwg,55938,Byas,1,ud
pwg,55940,BraMS,8,apa|A|ni|pari|saMpari|pra|vi|sam
pwg,55954,Brajj,3,ava|pari|sam
pwg,55960,Bram,8,ud|samud|upa|pari|pra|vi|sam|upasam
pwg,55999,BrAj,3,pari|pra|vi
pwg,56104,maMh,1,vi
pwg,56233,maNg,1,pra
pwg,56300,majj,13,ava|A|ud|samud|upa|ni|upani|vini|saMni|nis|pra|vi|sam
pwg,56503,maRq,2,pari|prati
pwg,56682,maT,18,aDi|aBi|ava|A|ud|prod|samud|upa|ni|nis|vinis|saMnis|pra|aBipra|saMpra|vi|aBivi|sam
pwg,56705,mad,13,anu|aBi|ava|ud|prod|upa|pari|pra|aBipra|vipra|saMpra|vi|sam
pwg,56706,mad,2,ni|upani
pwg,57252,man,18,ati|aDi|anu|samanu|apa|aBi|ava|aByava|A|upa|pari|pra|aBipra|prati|vi|sam|anusam|aBisam
pwg,57292,manasy,1,aBi
pwg,57513,mantray,14,anu|aBi|A|upA|samA|upa|aByupa|ni|aBini|upani|saMni|pari|prati|sam
pwg,57784,mar,6,anu|aBi|A|upa|pari|pra
pwg,57785,mar,5,A|upa|pari|pra|aBipra
pwg,57924,marj,22,anu|apa|aBi|ava|A|apA|vyA|ud|samud|upa|ni|nis|parA|pari|pra|vipra|saMpra|prati|vi|anuvi|aBivi|sam
pwg,57928,marq,1,aBi
pwg,57930,marR,5,A|ni|pra|vi|sam
pwg,57948,mard,17,ati|apa|aBi|ava|A|aByA|vyA|ud|upa|ni|parA|pari|pra|saMpra|prati|vi|sam
pwg,57955,marD,1,pari
pwg,58004,marS,25,ati|vyati|anu|apa|aBi|pratyaBi|ava|anvava|pratyava|samava|A|ud|parA|anuparA|upaparA|pratiparA|pari|pra|aBipra|prati|vi|anuvi|pravi|saMvi|sam
pwg,58007,marz,8,apa|api|A|paryA|upa|pari|pra|vi
pwg,58231,mah,2,A|sam
pwg,59391,mA,5,anu|A|pariRi|praRi|vi
pwg,59392,mA,20,anu|apa|aBi|ava|ud|upa|ni|pariRi|praRi|nis|aBinis|parinis|pratinis|vinis|saMnis|pari|pra|prati|vi|sam
pwg,59394,mA,5,apa|ni|pariRi|praRi|vini
pwg,60056,mArg,3,anu|pari|saMpari
pwg,60352,mi,10,apa|ud|upa|ni|praRi|pari|pra|prati|vi|sam
pwg,60353,mi,3,A|ud|pra
pwg,60355,mikz,2,A|sam
pwg,60477,miT,2,aBi|pratyaBi
pwg,60541,mid,2,anu|pra
pwg,60565,mil,2,pari|sam
pwg,60591,miSray,6,vyati|anu|vyA|vi|sam|pratisam
pwg,60603,miz,4,ud|pratyud|samud|ni
pwg,60618,mih,9,ati|aBi|ava|upa|ni|pari|pra|prati|sam
pwg,60662,mIl,12,anu|aBi|A|vyA|ud|prod|samud|ni|vini|saMni|pra|sam
pwg,60666,mIv,4,A|ni|pra|prati
pwg,60883,muc,27,ati|aDi|aBi|ava|vyava|A|paryA|vyA|ud|upa|nis|aDinis|aBinis|vinis|pari|vipari|pra|anupra|paripra|pratipra|vipra|saMpra|prati|saMprati|vi|pravi|sam
pwg,60923,muw,4,ava|ud|pari|prati
pwg,60962,mud,11,anu|aByanu|aBi|A|ud|saMpari|pra|anupra|saMpra|prati|sam
pwg,60993,mudray,2,ud|vi
pwg,61106,muz,8,ava|A|ud|nis|pari|pra|saMpra|vi
pwg,61162,muh,16,vyati|anu|aBi|vyA|ud|nis|vinis|pari|pra|vipra|saMpra|prati|vi|sam|aBisam|visam
pwg,61232,mUtray,2,ava|sam
pwg,61262,mUrC,7,aBi|ava|ud|pra|vi|sam|aBisam
pwg,61307,mUl,3,ud|samunmUlay|nirmUlay
pwg,61490,mfgay,3,pari|pra|vi
pwg,62164,mokzay,7,A|pari|pra|saMpra|prati|vi|sam
pwg,62360,mnA,5,anu|A|pratyA|samA|pari
pwg,62361,myakz,4,apa|A|ni|sam
pwg,62362,mrakz,3,aBi|ni|sam
pwg,62366,mrad,2,pra|vi
pwg,62373,mrit,2,nis|vi
pwg,62374,mruc,2,ni|aBini
pwg,62377,mreq,2,A|upani
pwg,62381,mlA,6,aBi|A|pari|vipari|pra|vi
pwg,62389,mluc,6,anu|apa|upa|ni|aBini|pra
pwg,62391,mlup,2,upa|aBini
pwg,62698,aNkay,1,upa
pwg,62766,ac,17,aDi|anu|apa|api|aBi|ava|A|ud|paryud|upa|ni|parA|pari|pra|prati|vi|sam
pwg,62859,aYj,12,aDi|anu|aBi|A|ud|upa|ni|pra|vi|aBivi|pravi|sam
pwg,63095,ad,3,api|ni|prati
pwg,63342,an,5,pra|anupra|aBipra|aBivi|sam
pwg,64707,am,1,sam
pwg,64954,ar,6,ud|upa|nis|pari|prati|sam
pwg,65058,arc,5,aBi|samaBi|pra|prati|sam
pwg,65069,arC,5,ava|avA|nis|vi|sam
pwg,65070,arj,3,aByati|samA|upa
pwg,65071,arj,1,pra
pwg,65091,art,1,aBi
pwg,65126,arTay,4,aBi|pra|prati|sam
pwg,65159,ard,2,aBi|pra
pwg,65162,arD,3,A|vi|sam
pwg,65227,arz,1,ud
pwg,65228,arz,2,ni|pari
pwg,65232,arh,1,sam
pwg,65321,av,1,upa
pwg,65675,aS,3,A|upa|samupa
pwg,65676,aS,4,upa|pari|pra|sam
pwg,65826,as,6,anu|upa|ni|pari|pra|sam
pwg,65827,as,24,ati|aDi|udapa|api|aBi|anvava|ud|paryud|vyud|aBivyud|ni|upani|vini|upasaMni|nis|aBinis|parA|pari|vipari|pra|utpra|prati|vi|sam
pwg,65920,asUy,1,aBi
pwg,65977,ah,5,anu|aBi|parA|pari|vi
pwg,66546,Ap,12,ava|upa|samupa|pari|pra|anupra|aBipra|paripra|prati|vi|sam|parisam
pwg,66889,AliNg,1,sam
pwg,67042,As,6,aDi|anu|ud|upa|paryupa|sam
pwg,67140,i,58,ati|aByati|upAti|vyati|samati|aDi|upADi|prADi|anu|samanu|apa|vyapa|api|aBi|samaBi|ava|anvava|upAva|pratyava|vyava|samava|A|udA|pratyA|samA|parisamA|ud|aByud|prod|samud|upa|aDyupa|aByupa|samopa|pratyupa|vyupa|samupa|ni|nis|parA|saMparA|pari|anupari|vipari|palA|pra|aBipra|vipra|saMpra|prati|saMprati|pla|vi|anuvi|parivi|sam|anusam|aBisam
pwg,67152,iNg,2,ud|vi
pwg,67208,iD,1,pari
pwg,67330,iz,5,prADi|anu|pra|anupra|paripra
pwg,67331,iz,4,anu|aBi|prati|vi
pwg,67369,Ikz,22,aDi|apa|ava|nyava|pratyava|samava|ud|upa|nis|saMnis|pari|pra|utpra|vipra|saMpra|prati|vi|aBivi|sam|aBisam|prasam|pratisam
pwg,67377,INK,1,vi
pwg,67379,Ij,2,apa|sam
pwg,67380,Iq,2,sam|prasam
pwg,67391,Ir,9,aBi|vyava|A|ud|aByud|pratyud|samud|pra|aBipra
pwg,67412,IS,1,pari
pwg,67441,Iz,1,A
pwg,67452,Ih,2,prati|sam
pwg,67467,ukz,6,aBi|ava|nis|pari|pra|sam
pwg,67487,uc,2,ni|sam
pwg,67542,ujJ,1,pra
pwg,67575,utkaRW,1,pra
pwg,67785,ud,3,aBi|ni|sam
pwg,68500,uB,1,apa
pwg,68600,ullAGay,1,pra
pwg,68622,uz,3,aBi|upa|prati
pwg,68699,UrRu,1,pra
pwg,68742,Uh,16,vyati|aDi|apa|samapa|ud|apod|upa|samupa|nis|pari|prati|vi|nirvi|prativi|sam|parisam
pwg,68743,Uh,2,ni|sam
pwg,68974,ej,1,apa
pwg,69488,kaTay,2,ni|pari
pwg,69675,kam,3,aBi|ni|pra
pwg,69710,kamp,6,A|pari|saMpari|pra|saMpra|vi
pwg,69731,kar,28,vyati|aDi|anu|apa|pratyapa|api|ava|A|anvA|apA|upA|pratyupA|samupA|nirA|prA|vyA|upa|pratyupa|nis|vinis|parA|pari|pra|vipra|prati|vi|sam|pratisam
pwg,69732,kar,1,pra
pwg,69733,kar,15,apa|aBi|ava|anvava|vyava|A|avA|paryA|vyA|ud|pari|pra|vi|pravi|sam
pwg,69878,kart,6,apa|ava|ud|nis|pari|pra
pwg,69953,karS,2,pari|pra
pwg,69955,karz,19,apa|vyapa|vyava|A|apA|aByA|aByupA|pratyA|ud|pratyud|samud|upa|ni|saMni|nis|pari|pra|vipra|saMpra
pwg,69963,kal,5,A|pratyA|ud|pari|sam
pwg,69964,kal,3,ud|nis|sam
pwg,70053,kalp,5,ava|pari|pra|vi|sam
pwg,70170,kaz,3,ud|ni|nis
pwg,70181,kas,1,vi
pwg,70234,kANkz,3,pari|pra|prati
pwg,70653,kAS,5,pra|prati|vi|pravi|pratisam
pwg,70792,kIrtay,2,saMpari|pra
pwg,70835,kuc,3,ud|ni|sam
pwg,70884,kuw,1,vi
pwg,70993,kup,2,pra|prati
pwg,71220,kuz,2,aBi|nis
pwg,71263,kUj,1,vi
pwg,71275,kUR,1,vi
pwg,71837,kraT,1,ud
pwg,71840,krand,2,aByava|A
pwg,71841,kram,25,ati|samaByati|vyati|samati|anu|apa|aByapa|aBi|A|apA|nirA|samA|ud|pratyud|upa|nis|aBinis|parA|pari|pra|prati|vi|sam|upasam|pratisam
pwg,71900,krI,2,vi|sam
pwg,71901,krIq,4,aDi|ni|pra|vi
